contract_code,option_type,strike,expiry,timestamp,bid1,bid1_size,ask1,ask1_size,last_price,volume,open_interest,trading_status
MO2301-P-6800,P,6800.0,2023-01-20,2022-12-06 09:32:53.4,245.2,15,252.0,18,254.2,4,91,TRADING
MO2301-P-6900,P,6900.0,2023-01-20,2022-12-06 09:32:53.4,309.8,4,318.2,2,319.8,0,48,TRADING
MO2301-P-7000,P,7000.0,2023-01-20,2022-12-06 09:32:53.4,381.0,4,392.2,10,389.6,0,39,TRADING
MO2301-P-7100,P,7100.0,2023-01-20,2022-12-06 09:32:53.4,459.4,3,471.0,16,478.2,0,15,TRADING
MO2301-C-7200,C,7200.0,2023-01-20,2022-12-06 09:32:53.4,39.6,6,41.4,4,41.6,1,255,TRADING
MO2301-P-7200,P,7200.0,2023-01-20,2022-12-06 09:32:53.4,542.0,7,553.2,6,562.2,0,44,TRADING
MO2212-C-7300,C,7300.0,2022-12-16,2022-12-06 09:32:53.4,3.2,10,3.4,10,3.2,3,783,TRADING
MO2212-P-7300,P,7300.0,2022-12-16,2022-12-06 09:32:53.4,587.2,7,595.0,22,586.4,0,24,TRADING
MO2301-C-7300,C,7300.0,2023-01-20,2022-12-06 09:32:53.4,27.6,7,29.2,10,28.0,0,140,TRADING
MO2301-P-7300,P,7300.0,2023-01-20,2022-12-06 09:32:53.4,631.2,6,641.0,6,642.2,0,10,TRADING
MO2309-C-7400,C,7400.0,2023-09-15,2022-12-06 09:32:53.4,175.4,1,180.8,1,180.8,0,99,TRADING
MO2309-P-7400,P,7400.0,2023-09-15,2022-12-06 09:32:53.4,1101.4,2,1119.0,1,1132.4,0,44,TRADING
MO2301-P-7400,P,7400.0,2023-01-20,2022-12-06 09:32:53.4,722.2,6,732.2,6,742.2,0,29,TRADING
MO2302-C-5900,C,5900.0,2023-02-17,2022-12-06 09:32:53.4,791.2,6,805.8,16,776.6,0,4,TRADING
MO2302-C-6000,C,6000.0,2023-02-17,2022-12-06 09:32:53.4,704.6,6,717.6,22,475.4,0,9,TRADING
MO2302-C-6100,C,6100.0,2023-02-17,2022-12-06 09:32:53.4,620.2,6,633.4,16,500.0,0,2,TRADING
MO2302-C-6200,C,6200.0,2023-02-17,2022-12-06 09:32:53.4,539.2,6,553.4,6,479.6,0,4,TRADING
MO2302-C-6300,C,6300.0,2023-02-17,2022-12-06 09:32:53.4,465.0,6,478.8,6,471.0,0,7,TRADING
MO2302-C-6400,C,6400.0,2023-02-17,2022-12-06 09:32:53.4,393.4,13,407.6,6,327.8,0,30,TRADING
MO2302-C-6500,C,6500.0,2023-02-17,2022-12-06 09:32:53.4,332.4,14,343.2,34,334.4,0,116,TRADING
MO2302-C-6600,C,6600.0,2023-02-17,2022-12-06 09:32:53.4,277.6,1,287.2,10,268.2,0,102,TRADING
MO2302-C-6700,C,6700.0,2023-02-17,2022-12-06 09:32:53.4,227.6,1,235.8,18,219.2,0,118,TRADING
MO2302-C-6800,C,6800.0,2023-02-17,2022-12-06 09:32:53.4,182.0,6,191.6,18,177.0,0,40,TRADING
MO2302-C-6900,C,6900.0,2023-02-17,2022-12-06 09:32:53.4,147.0,1,153.6,12,151.2,0,12,TRADING
MO2302-C-7000,C,7000.0,2023-02-17,2022-12-06 09:32:53.4,114.0,1,121.6,6,115.0,0,140,TRADING
MO2302-C-7100,C,7100.0,2023-02-17,2022-12-06 09:32:53.4,88.8,18,94.2,6,93.0,0,76,TRADING
MO2302-C-7200,C,7200.0,2023-02-17,2022-12-06 09:32:53.4,66.8,12,73.4,42,68.6,0,26,TRADING
MO2302-C-7300,C,7300.0,2023-02-17,2022-12-06 09:32:53.4,51.6,12,54.4,6,52.2,0,37,TRADING
MO2302-C-7400,C,7400.0,2023-02-17,2022-12-06 09:32:53.4,38.4,6,41.4,12,40.2,0,59,TRADING
MO2302-P-5900,P,5900.0,2023-02-17,2022-12-06 09:32:53.4,29.0,6,32.0,6,31.6,0,56,TRADING
MO2302-P-6000,P,6000.0,2023-02-17,2022-12-06 09:32:53.4,40.6,6,43.2,6,41.4,0,84,TRADING
MO2302-P-6100,P,6100.0,2023-02-17,2022-12-06 09:32:53.4,54.4,12,60.0,7,57.2,0,48,TRADING
MO2302-P-6200,P,6200.0,2023-02-17,2022-12-06 09:32:53.4,76.6,7,79.8,6,77.4,0,98,TRADING
MO2302-P-6300,P,6300.0,2023-02-17,2022-12-06 09:32:53.4,98.4,4,101.4,1,99.6,0,68,TRADING
MO2302-P-6400,P,6400.0,2023-02-17,2022-12-06 09:32:53.4,127.2,6,134.0,7,132.6,0,102,TRADING
MO2302-P-6500,P,6500.0,2023-02-17,2022-12-06 09:32:53.4,163.8,6,172.8,7,175.4,0,119,TRADING
MO2302-P-6600,P,6600.0,2023-02-17,2022-12-06 09:32:53.4,206.2,6,215.2,1,218.2,0,52,TRADING
MO2302-P-6700,P,6700.0,2023-02-17,2022-12-06 09:32:53.4,254.0,24,265.4,6,263.8,0,47,TRADING
MO2302-P-6800,P,6800.0,2023-02-17,2022-12-06 09:32:53.4,309.4,16,319.2,8,314.0,0,8,TRADING
MO2302-P-6900,P,6900.0,2023-02-17,2022-12-06 09:32:53.4,371.2,6,383.2,13,386.4,0,2,TRADING
MO2302-P-7000,P,7000.0,2023-02-17,2022-12-06 09:32:53.4,439.2,10,450.6,12,500.0,0,14,TRADING
MO2302-P-7100,P,7100.0,2023-02-17,2022-12-06 09:32:53.4,510.2,10,524.4,6,535.8,0,4,TRADING
MO2302-P-7200,P,7200.0,2023-02-17,2022-12-06 09:32:53.4,588.8,16,602.8,6,730.2,0,15,TRADING
MO2302-P-7300,P,7300.0,2023-02-17,2022-12-06 09:32:53.4,670.6,10,685.6,6,1000.0,0,2,TRADING
MO2302-P-7400,P,7400.0,2023-02-17,2022-12-06 09:32:53.4,757.0,28,772.4,6,941.6,0,2,TRADING
MO2302-C-5800,C,5800.0,2023-02-17,2022-12-06 09:32:53.4,882.0,6,897.0,18,867.4,0,2,TRADING
MO2302-P-5800,P,5800.0,2023-02-17,2022-12-06 09:32:53.4,20.8,19,23.6,12,20.8,2,16,TRADING
MO2212-P-8200,P,8200.0,2022-12-16,2022-12-06 09:32:53.4,1483.6,10,1493.2,12,1518.8,0,55,TRADING
MO2212-C-6200,C,6200.0,2022-12-16,2022-12-06 09:32:53.4,511.0,6,518.2,10,491.0,0,219,TRADING
MO2212-C-6400,C,6400.0,2022-12-16,2022-12-06 09:32:53.4,321.0,6,326.8,10,312.6,1,521,TRADING
MO2212-C-6600,C,6600.0,2022-12-16,2022-12-06 09:32:53.4,161.0,1,163.2,10,160.6,73,1242,TRADING
MO2212-C-6800,C,6800.0,2022-12-16,2022-12-06 09:32:53.4,59.8,9,61.0,3,60.6,298,3652,TRADING
MO2212-C-7000,C,7000.0,2022-12-16,2022-12-06 09:32:53.4,18.8,11,19.0,1,18.4,97,2756,TRADING
MO2212-C-7600,C,7600.0,2022-12-16,2022-12-06 09:32:53.4,1.2,1,1.4,54,1.2,0,589,TRADING
MO2212-P-6200,P,6200.0,2022-12-16,2022-12-06 09:32:53.4,2.6,55,2.8,10,3.0,21,2036,TRADING
MO2212-P-6400,P,6400.0,2022-12-16,2022-12-06 09:32:53.4,11.6,21,12.2,22,12.0,69,2551,TRADING
MO2212-P-6600,P,6600.0,2022-12-16,2022-12-06 09:32:53.4,48.0,7,49.2,5,48.4,160,2268,TRADING
MO2212-P-6800,P,6800.0,2022-12-16,2022-12-06 09:32:53.4,145.2,7,148.8,13,150.2,1,511,TRADING
MO2212-P-7000,P,7000.0,2022-12-16,2022-12-06 09:32:53.4,302.6,4,308.8,6,314.0,0,127,TRADING
MO2212-P-7200,P,7200.0,2022-12-16,2022-12-06 09:32:53.4,489.6,6,497.2,18,493.8,0,111,TRADING
MO2212-P-7400,P,7400.0,2022-12-16,2022-12-06 09:32:53.4,686.0,10,693.8,22,691.6,0,60,TRADING
MO2212-P-7600,P,7600.0,2022-12-16,2022-12-06 09:32:53.4,883.8,10,892.2,2,919.0,0,44,TRADING
MO2212-P-7800,P,7800.0,2022-12-16,2022-12-06 09:32:53.4,1084.8,4,1093.0,6,1297.4,0,81,TRADING
MO2303-C-6200,C,6200.0,2023-03-17,2022-12-06 09:32:53.4,548.6,12,558.2,24,476.2,0,219,TRADING
MO2303-C-6400,C,6400.0,2023-03-17,2022-12-06 09:32:53.4,415.6,12,427.0,36,413.0,0,167,TRADING
MO2303-C-6600,C,6600.0,2023-03-17,2022-12-06 09:32:53.4,310.6,1,316.0,6,310.0,0,138,TRADING
MO2303-C-6800,C,6800.0,2023-03-17,2022-12-06 09:32:53.4,218.2,6,228.4,12,224.2,0,217,TRADING
MO2303-C-7200,C,7200.0,2023-03-17,2022-12-06 09:32:53.4,103.6,12,109.2,12,107.4,0,190,TRADING
MO2303-C-7400,C,7400.0,2023-03-17,2022-12-06 09:32:53.4,68.0,12,73.6,16,70.6,0,254,TRADING
MO2303-P-6200,P,6200.0,2023-03-17,2022-12-06 09:32:53.4,119.4,16,126.6,6,128.8,0,122,TRADING
MO2303-P-6400,P,6400.0,2023-03-17,2022-12-06 09:32:53.4,185.0,10,194.8,12,197.2,0,137,TRADING
MO2303-P-6600,P,6600.0,2023-03-17,2022-12-06 09:32:53.4,273.8,4,284.0,12,290.8,0,141,TRADING
MO2303-P-6800,P,6800.0,2023-03-17,2022-12-06 09:32:53.4,383.0,12,395.2,6,407.2,0,97,TRADING
MO2303-P-7000,P,7000.0,2023-03-17,2022-12-06 09:32:53.4,512.4,12,527.8,9,518.0,0,223,TRADING
MO2303-P-7200,P,7200.0,2023-03-17,2022-12-06 09:32:53.4,662.4,12,675.6,12,666.4,0,55,TRADING
MO2303-P-7400,P,7400.0,2023-03-17,2022-12-06 09:32:53.4,825.8,6,839.2,6,998.0,0,52,TRADING
MO2303-P-7600,P,7600.0,2023-03-17,2022-12-06 09:32:53.4,1000.8,30,1015.2,6,1053.0,0,31,TRADING
MO2303-P-7800,P,7800.0,2023-03-17,2022-12-06 09:32:53.4,1183.0,12,1197.6,6,1251.0,0,54,TRADING
MO2306-C-6200,C,6200.0,2023-06-16,2022-12-06 09:32:53.4,576.4,1,589.4,6,582.6,0,108,TRADING
MO2306-C-6400,C,6400.0,2023-06-16,2022-12-06 09:32:53.4,461.2,6,477.4,34,468.6,0,67,TRADING
MO2306-C-6600,C,6600.0,2023-06-16,2022-12-06 09:32:53.4,375.6,1,380.8,15,375.6,1,119,TRADING
MO2306-C-6800,C,6800.0,2023-06-16,2022-12-06 09:32:53.4,286.0,6,298.4,1,294.2,0,208,TRADING
MO2306-C-7200,C,7200.0,2023-06-16,2022-12-06 09:32:53.4,169.6,7,177.2,1,183.2,0,210,TRADING
MO2306-C-7600,C,7600.0,2023-06-16,2022-12-06 09:32:53.4,98.8,6,104.2,6,101.2,0,357,TRADING
MO2306-C-7800,C,7800.0,2023-06-16,2022-12-06 09:32:53.4,74.4,6,79.8,1,72.4,0,489,TRADING
MO2306-P-6200,P,6200.0,2023-06-16,2022-12-06 09:32:53.4,259.2,1,269.0,1,263.0,0,264,TRADING
MO2306-P-6600,P,6600.0,2023-06-16,2022-12-06 09:32:53.4,441.2,10,455.2,1,454.0,0,107,TRADING
MO2306-P-6800,P,6800.0,2023-06-16,2022-12-06 09:32:53.4,558.4,4,571.4,2,564.4,0,73,TRADING
MO2306-P-7000,P,7000.0,2023-06-16,2022-12-06 09:32:53.4,688.2,4,703.4,6,720.2,0,55,TRADING
MO2306-P-7200,P,7200.0,2023-06-16,2022-12-06 09:32:53.4,833.4,22,852.6,6,1000.0,0,44,TRADING
MO2306-P-7400,P,7400.0,2023-06-16,2022-12-06 09:32:53.4,987.6,22,1008.6,7,1011.6,0,34,TRADING
MO2306-P-7600,P,7600.0,2023-06-16,2022-12-06 09:32:53.4,1154.0,16,1174.6,6,1346.6,0,35,TRADING
MO2306-P-7800,P,7800.0,2023-06-16,2022-12-06 09:32:53.4,1328.2,16,1348.8,6,1394.4,0,53,TRADING
MO2212-P-8000,P,8000.0,2022-12-16,2022-12-06 09:32:53.9,1283.2,3,1293.0,10,1547.4,0,128,TRADING
MO2303-C-8000,C,8000.0,2023-03-17,2022-12-06 09:32:53.9,20.8,6,22.0,6,21.4,0,290,TRADING
MO2303-P-8000,P,8000.0,2023-03-17,2022-12-06 09:32:53.9,1370.0,12,1384.4,12,1536.0,0,90,TRADING
MO2306-C-8000,C,8000.0,2023-06-16,2022-12-06 09:32:53.9,58.0,12,64.4,16,56.4,0,411,TRADING
MO2306-P-8000,P,8000.0,2023-06-16,2022-12-06 09:32:53.9,1508.0,16,1527.6,6,1764.6,0,49,TRADING
MO2212-C-6500,C,6500.0,2022-12-16,2022-12-06 09:32:53.9,234.2,8,239.6,6,234.0,19,1038,TRADING
MO2212-C-6700,C,6700.0,2022-12-16,2022-12-06 09:32:53.9,100.8,13,102.6,1,101.2,167,2877,TRADING
MO2212-C-6900,C,6900.0,2022-12-16,2022-12-06 09:32:53.9,34.0,3,34.6,9,32.8,179,2873,TRADING
MO2212-C-7100,C,7100.0,2022-12-16,2022-12-06 09:32:53.9,10.2,9,10.4,19,10.0,111,1294,TRADING
MO2212-P-6300,P,6300.0,2022-12-16,2022-12-06 09:32:53.9,5.6,16,5.8,22,5.6,48,2206,TRADING
MO2212-P-6500,P,6500.0,2022-12-16,2022-12-06 09:32:53.9,24.2,20,24.6,12,24.6,147,1726,TRADING
MO2212-P-6700,P,6700.0,2022-12-16,2022-12-06 09:32:53.9,87.2,1,89.4,14,88.0,139,3586,TRADING
MO2212-P-6900,P,6900.0,2022-12-16,2022-12-06 09:32:53.9,218.0,6,222.8,2,228.8,1,196,TRADING
MO2212-P-7100,P,7100.0,2022-12-16,2022-12-06 09:32:53.9,394.0,9,401.2,6,415.6,0,61,TRADING
MO2309-C-6000,C,6000.0,2023-09-15,2022-12-06 09:32:53.9,734.2,1,745.8,2,740.8,0,132,TRADING
MO2309-C-6200,C,6200.0,2023-09-15,2022-12-06 09:32:53.9,614.4,1,630.4,14,609.0,0,149,TRADING
MO2309-C-6400,C,6400.0,2023-09-15,2022-12-06 09:32:53.9,517.0,1,524.8,2,549.0,0,157,TRADING
MO2309-C-6600,C,6600.0,2023-09-15,2022-12-06 09:32:53.9,422.4,1,434.8,25,427.0,0,170,TRADING
MO2309-C-6800,C,6800.0,2023-09-15,2022-12-06 09:32:53.9,346.4,1,353.8,2,346.0,0,139,TRADING
MO2309-C-7000,C,7000.0,2023-09-15,2022-12-06 09:32:53.9,275.6,1,284.2,1,279.0,0,200,TRADING
MO2309-C-7200,C,7200.0,2023-09-15,2022-12-06 09:32:53.9,219.6,6,227.8,1,218.4,0,324,TRADING
MO2309-P-6200,P,6200.0,2023-09-15,2022-12-06 09:32:53.9,372.2,3,379.8,1,375.0,0,123,TRADING
MO2309-P-6400,P,6400.0,2023-09-15,2022-12-06 09:32:53.9,465.0,1,478.2,6,480.8,0,82,TRADING
