symbol,trading_day,market_time_shanghai,recognition_eligible,v2_score_eligible,eligible_ordinal_day,online_state,online_decoded_state,oracle_state,oracle_confirmed_center_state,oracle_available_state
000688.SH,2024-08-05,2024-08-05 10:50:00+08:00,True,False,3,Shock,Shock,UpTrend,UpTrend,
000688.SH,2024-08-05,2024-08-05 10:55:00+08:00,True,False,4,DownTrend,Shock,UpTrend,UpTrend,
000688.SH,2024-08-05,2024-08-05 11:00:00+08:00,True,False,5,DownTrend,DownTrend,UpTrend,UpTrend,
000688.SH,2024-08-05,2024-08-05 11:05:00+08:00,True,True,6,Uncertain,DownTrend,Uncertain,UpTrend,Uncertain
000688.SH,2024-08-05,2024-08-05 11:10:00+08:00,True,True,7,Uncertain,DownTrend,Uncertain,UpTrend,Uncertain
000688.SH,2024-08-05,2024-08-05 11:15:00+08:00,True,True,8,UpTrend,DownTrend,Uncertain,UpTrend,Uncertain
000688.SH,2024-08-05,2024-08-05 11:20:00+08:00,True,True,9,UpTrend,UpTrend,DownTrend,UpTrend,UpTrend
000688.SH,2024-08-05,2024-08-05 11:25:00+08:00,True,True,10,UpTrend,UpTrend,DownTrend,DownTrend,UpTrend
000688.SH,2024-08-05,2024-08-05 11:30:00+08:00,True,True,11,UpTrend,UpTrend,DownTrend,DownTrend,UpTrend
000688.SH,2024-08-05,2024-08-05 13:05:00+08:00,True,True,12,Uncertain,UpTrend,DownTrend,DownTrend,UpTrend
000688.SH,2024-08-05,2024-08-05 13:10:00+08:00,True,True,13,Uncertain,UpTrend,DownTrend,DownTrend,UpTrend
000688.SH,2024-08-05,2024-08-05 13:15:00+08:00,True,True,14,Uncertain,UpTrend,DownTrend,DownTrend,UpTrend
000688.SH,2024-08-05,2024-08-05 13:20:00+08:00,True,True,15,DownTrend,UpTrend,DownTrend,DownTrend,UpTrend
000688.SH,2024-08-05,2024-08-05 13:25:00+08:00,True,True,16,DownTrend,DownTrend,DownTrend,DownTrend,DownTrend
000688.SH,2024-08-05,2024-08-05 13:30:00+08:00,True,True,17,DownTrend,DownTrend,Shock,DownTrend,DownTrend
000688.SH,2024-08-05,2024-08-05 13:35:00+08:00,True,True,18,DownTrend,DownTrend,Shock,Shock,DownTrend
000688.SH,2024-08-05,2024-08-05 13:40:00+08:00,True,True,19,DownTrend,DownTrend,Uncertain,Shock,DownTrend
000688.SH,2024-08-05,2024-08-05 13:45:00+08:00,True,True,20,DownTrend,DownTrend,Uncertain,Shock,DownTrend
000688.SH,2024-08-05,2024-08-05 13:50:00+08:00,True,True,21,DownTrend,DownTrend,Range,Shock,DownTrend
000688.SH,2024-08-05,2024-08-05 13:55:00+08:00,True,True,22,DownTrend,DownTrend,Shock,Shock,DownTrend
000688.SH,2024-08-05,2024-08-05 14:00:00+08:00,True,True,23,Shock,DownTrend,Shock,Shock,DownTrend
000688.SH,2024-08-05,2024-08-05 14:05:00+08:00,True,True,24,Shock,Shock,Range,Shock,Shock
000688.SH,2024-08-05,2024-08-05 14:10:00+08:00,True,True,25,Uncertain,Shock,Range,Range,Shock
000688.SH,2024-08-05,2024-08-05 14:15:00+08:00,True,True,26,Uncertain,Shock,Uncertain,Range,Shock
000688.SH,2024-08-05,2024-08-05 14:20:00+08:00,True,True,27,Range,Shock,Range,Range,Shock
000688.SH,2024-08-05,2024-08-05 14:25:00+08:00,True,True,28,Shock,Shock,Uncertain,Range,Shock
000688.SH,2024-08-05,2024-08-05 14:30:00+08:00,True,True,29,Shock,Shock,Uncertain,Range,Shock
000688.SH,2024-08-05,2024-08-05 14:35:00+08:00,False,False,,Range,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-05,2024-08-05 14:40:00+08:00,False,False,,Range,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-05,2024-08-05 14:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-05,2024-08-05 14:50:00+08:00,False,False,,Range,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-05,2024-08-05 14:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-05,2024-08-05 15:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-06,2024-08-06 09:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-06,2024-08-06 09:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-06,2024-08-06 09:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-06,2024-08-06 09:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-06,2024-08-06 09:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-06,2024-08-06 10:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-06,2024-08-06 10:05:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-06,2024-08-06 10:10:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-06,2024-08-06 10:15:00+08:00,False,False,,Uncertain,Uncertain,DownTrend,Uncertain,
000688.SH,2024-08-06,2024-08-06 10:20:00+08:00,False,False,,Uncertain,Uncertain,DownTrend,Uncertain,
000688.SH,2024-08-06,2024-08-06 10:25:00+08:00,False,False,,Uncertain,Uncertain,DownTrend,Uncertain,
000688.SH,2024-08-06,2024-08-06 10:30:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-06,2024-08-06 10:35:00+08:00,True,False,0,Uncertain,Uncertain,UpTrend,Uncertain,
000688.SH,2024-08-06,2024-08-06 10:40:00+08:00,True,False,1,Uncertain,Uncertain,UpTrend,UpTrend,
000688.SH,2024-08-06,2024-08-06 10:45:00+08:00,True,False,2,DownTrend,Uncertain,UpTrend,UpTrend,
000688.SH,2024-08-06,2024-08-06 10:50:00+08:00,True,False,3,DownTrend,DownTrend,Uncertain,UpTrend,
000688.SH,2024-08-06,2024-08-06 10:55:00+08:00,True,False,4,DownTrend,DownTrend,Uncertain,UpTrend,
000688.SH,2024-08-06,2024-08-06 11:00:00+08:00,True,False,5,Uncertain,DownTrend,Uncertain,UpTrend,
000688.SH,2024-08-06,2024-08-06 11:05:00+08:00,True,True,6,UpTrend,DownTrend,Uncertain,UpTrend,Uncertain
000688.SH,2024-08-06,2024-08-06 11:10:00+08:00,True,True,7,UpTrend,UpTrend,Uncertain,UpTrend,UpTrend
000688.SH,2024-08-06,2024-08-06 11:15:00+08:00,True,True,8,UpTrend,UpTrend,DownTrend,UpTrend,UpTrend
000688.SH,2024-08-06,2024-08-06 11:20:00+08:00,True,True,9,Uncertain,UpTrend,DownTrend,DownTrend,UpTrend
000688.SH,2024-08-06,2024-08-06 11:25:00+08:00,True,True,10,Uncertain,UpTrend,DownTrend,DownTrend,UpTrend
000688.SH,2024-08-06,2024-08-06 11:30:00+08:00,True,True,11,Uncertain,UpTrend,DownTrend,DownTrend,UpTrend
000688.SH,2024-08-06,2024-08-06 13:05:00+08:00,True,True,12,Uncertain,UpTrend,DownTrend,DownTrend,UpTrend
000688.SH,2024-08-06,2024-08-06 13:10:00+08:00,True,True,13,Uncertain,UpTrend,DownTrend,DownTrend,UpTrend
000688.SH,2024-08-06,2024-08-06 13:15:00+08:00,True,True,14,DownTrend,UpTrend,DownTrend,DownTrend,UpTrend
000688.SH,2024-08-06,2024-08-06 13:20:00+08:00,True,True,15,DownTrend,DownTrend,DownTrend,DownTrend,DownTrend
000688.SH,2024-08-06,2024-08-06 13:25:00+08:00,True,True,16,DownTrend,DownTrend,DownTrend,DownTrend,DownTrend
000688.SH,2024-08-06,2024-08-06 13:30:00+08:00,True,True,17,DownTrend,DownTrend,DownTrend,DownTrend,DownTrend
000688.SH,2024-08-06,2024-08-06 13:35:00+08:00,True,True,18,DownTrend,DownTrend,Uncertain,DownTrend,DownTrend
000688.SH,2024-08-06,2024-08-06 13:40:00+08:00,True,True,19,DownTrend,DownTrend,Uncertain,DownTrend,DownTrend
000688.SH,2024-08-06,2024-08-06 13:45:00+08:00,True,True,20,DownTrend,DownTrend,Uncertain,DownTrend,DownTrend
000688.SH,2024-08-06,2024-08-06 13:50:00+08:00,True,True,21,DownTrend,DownTrend,Uncertain,DownTrend,DownTrend
000688.SH,2024-08-06,2024-08-06 13:55:00+08:00,True,True,22,DownTrend,DownTrend,Uncertain,DownTrend,DownTrend
000688.SH,2024-08-06,2024-08-06 14:00:00+08:00,True,True,23,DownTrend,DownTrend,Uncertain,DownTrend,DownTrend
000688.SH,2024-08-06,2024-08-06 14:05:00+08:00,True,True,24,Uncertain,DownTrend,Uncertain,DownTrend,DownTrend
000688.SH,2024-08-06,2024-08-06 14:10:00+08:00,True,True,25,Uncertain,DownTrend,UpTrend,DownTrend,DownTrend
000688.SH,2024-08-06,2024-08-06 14:15:00+08:00,True,True,26,Uncertain,DownTrend,UpTrend,UpTrend,DownTrend
000688.SH,2024-08-06,2024-08-06 14:20:00+08:00,True,True,27,Uncertain,DownTrend,UpTrend,UpTrend,DownTrend
000688.SH,2024-08-06,2024-08-06 14:25:00+08:00,True,True,28,Uncertain,DownTrend,UpTrend,UpTrend,DownTrend
000688.SH,2024-08-06,2024-08-06 14:30:00+08:00,True,True,29,Uncertain,DownTrend,UpTrend,UpTrend,DownTrend
000688.SH,2024-08-06,2024-08-06 14:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-06,2024-08-06 14:40:00+08:00,False,False,,UpTrend,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-06,2024-08-06 14:45:00+08:00,False,False,,UpTrend,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-06,2024-08-06 14:50:00+08:00,False,False,,UpTrend,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-06,2024-08-06 14:55:00+08:00,False,False,,UpTrend,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-06,2024-08-06 15:00:00+08:00,False,False,,UpTrend,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-07,2024-08-07 09:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-07,2024-08-07 09:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-07,2024-08-07 09:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-07,2024-08-07 09:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-07,2024-08-07 09:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-07,2024-08-07 10:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-07,2024-08-07 10:05:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000688.SH,2024-08-07,2024-08-07 10:10:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-07,2024-08-07 10:15:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-07,2024-08-07 10:20:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-07,2024-08-07 10:25:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-07,2024-08-07 10:30:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-07,2024-08-07 10:35:00+08:00,True,False,0,Shock,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-07,2024-08-07 10:40:00+08:00,True,False,1,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-07,2024-08-07 10:45:00+08:00,True,False,2,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-07,2024-08-07 10:50:00+08:00,True,False,3,Uncertain,Uncertain,Range,Uncertain,
000688.SH,2024-08-07,2024-08-07 10:55:00+08:00,True,False,4,Uncertain,Uncertain,Range,Range,
000688.SH,2024-08-07,2024-08-07 11:00:00+08:00,True,False,5,Uncertain,Uncertain,Range,Range,
000688.SH,2024-08-07,2024-08-07 11:05:00+08:00,True,True,6,Uncertain,Uncertain,Range,Range,Uncertain
000688.SH,2024-08-07,2024-08-07 11:10:00+08:00,True,True,7,Uncertain,Uncertain,Uncertain,Range,Uncertain
000688.SH,2024-08-07,2024-08-07 11:15:00+08:00,True,True,8,Uncertain,Uncertain,Uncertain,Range,Uncertain
000688.SH,2024-08-07,2024-08-07 11:20:00+08:00,True,True,9,Range,Uncertain,Range,Range,Uncertain
000688.SH,2024-08-07,2024-08-07 11:25:00+08:00,True,True,10,Range,Range,Range,Range,Range
000688.SH,2024-08-07,2024-08-07 11:30:00+08:00,True,True,11,Range,Range,Uncertain,Range,Range
000688.SH,2024-08-07,2024-08-07 13:05:00+08:00,True,True,12,Range,Range,Uncertain,Range,Range
000688.SH,2024-08-07,2024-08-07 13:10:00+08:00,True,True,13,Uncertain,Range,Uncertain,Range,Range
000688.SH,2024-08-07,2024-08-07 13:15:00+08:00,True,True,14,Uncertain,Range,Uncertain,Range,Range
000688.SH,2024-08-07,2024-08-07 13:20:00+08:00,True,True,15,Range,Range,Uncertain,Range,Range
000688.SH,2024-08-07,2024-08-07 13:25:00+08:00,True,True,16,Range,Range,Uncertain,Range,Range
000688.SH,2024-08-07,2024-08-07 13:30:00+08:00,True,True,17,Uncertain,Range,Uncertain,Range,Range
000688.SH,2024-08-07,2024-08-07 13:35:00+08:00,True,True,18,Uncertain,Range,Uncertain,Range,Range
000688.SH,2024-08-07,2024-08-07 13:40:00+08:00,True,True,19,Uncertain,Range,DownTrend,Range,Range
000688.SH,2024-08-07,2024-08-07 13:45:00+08:00,True,True,20,Uncertain,Range,DownTrend,DownTrend,Range
000688.SH,2024-08-07,2024-08-07 13:50:00+08:00,True,True,21,Uncertain,Range,DownTrend,DownTrend,Range
000688.SH,2024-08-07,2024-08-07 13:55:00+08:00,True,True,22,Uncertain,Range,DownTrend,DownTrend,Range
000688.SH,2024-08-07,2024-08-07 14:00:00+08:00,True,True,23,Uncertain,Range,DownTrend,DownTrend,Range
000688.SH,2024-08-07,2024-08-07 14:05:00+08:00,True,True,24,Uncertain,Range,DownTrend,DownTrend,Range
000688.SH,2024-08-07,2024-08-07 14:10:00+08:00,True,True,25,DownTrend,Range,DownTrend,DownTrend,Range
000688.SH,2024-08-07,2024-08-07 14:15:00+08:00,True,True,26,DownTrend,DownTrend,DownTrend,DownTrend,DownTrend
000688.SH,2024-08-07,2024-08-07 14:20:00+08:00,True,True,27,DownTrend,DownTrend,DownTrend,DownTrend,DownTrend
000688.SH,2024-08-07,2024-08-07 14:25:00+08:00,True,True,28,DownTrend,DownTrend,DownTrend,DownTrend,DownTrend
000688.SH,2024-08-07,2024-08-07 14:30:00+08:00,True,True,29,DownTrend,DownTrend,DownTrend,DownTrend,DownTrend
000688.SH,2024-08-07,2024-08-07 14:35:00+08:00,False,False,,DownTrend,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-07,2024-08-07 14:40:00+08:00,False,False,,DownTrend,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-07,2024-08-07 14:45:00+08:00,False,False,,DownTrend,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-07,2024-08-07 14:50:00+08:00,False,False,,DownTrend,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-07,2024-08-07 14:55:00+08:00,False,False,,DownTrend,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-07,2024-08-07 15:00:00+08:00,False,False,,DownTrend,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-08,2024-08-08 09:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-08,2024-08-08 09:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-08,2024-08-08 09:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-08,2024-08-08 09:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-08,2024-08-08 09:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-08,2024-08-08 10:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-08,2024-08-08 10:05:00+08:00,False,False,,Uncertain,Uncertain,Range,Uncertain,
000688.SH,2024-08-08,2024-08-08 10:10:00+08:00,False,False,,Uncertain,Uncertain,Range,Uncertain,
000688.SH,2024-08-08,2024-08-08 10:15:00+08:00,False,False,,Uncertain,Uncertain,Range,Uncertain,
000688.SH,2024-08-08,2024-08-08 10:20:00+08:00,False,False,,Uncertain,Uncertain,Range,Uncertain,
000688.SH,2024-08-08,2024-08-08 10:25:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-08,2024-08-08 10:30:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000688.SH,2024-08-08,2024-08-08 10:35:00+08:00,True,False,0,Range,Uncertain,Shock,Uncertain,
000688.SH,2024-08-08,2024-08-08 10:40:00+08:00,True,False,1,Range,Range,Shock,Shock,
000688.SH,2024-08-08,2024-08-08 10:45:00+08:00,True,False,2,Range,Range,Shock,Shock,
000688.SH,2024-08-08,2024-08-08 10:50:00+08:00,True,False,3,Range,Range,Shock,Shock,
000688.SH,2024-08-08,2024-08-08 10:55:00+08:00,True,False,4,Uncertain,Range,Shock,Shock,
000688.SH,2024-08-08,2024-08-08 11:00:00+08:00,True,False,5,Shock,Range,Shock,Shock,
000688.SH,2024-08-08,2024-08-08 11:05:00+08:00,True,True,6,Shock,Shock,UpTrend,Shock,Uncertain
000688.SH,2024-08-08,2024-08-08 11:10:00+08:00,True,True,7,Shock,Shock,Shock,Shock,Shock
000688.SH,2024-08-08,2024-08-08 11:15:00+08:00,True,True,8,Shock,Shock,UpTrend,Shock,Shock
000688.SH,2024-08-08,2024-08-08 11:20:00+08:00,True,True,9,Shock,Shock,UpTrend,UpTrend,Shock
000688.SH,2024-08-08,2024-08-08 11:25:00+08:00,True,True,10,Shock,Shock,UpTrend,UpTrend,Shock
000688.SH,2024-08-08,2024-08-08 11:30:00+08:00,True,True,11,UpTrend,Shock,Uncertain,UpTrend,Shock
000688.SH,2024-08-08,2024-08-08 13:05:00+08:00,True,True,12,UpTrend,UpTrend,Uncertain,UpTrend,Shock
000688.SH,2024-08-08,2024-08-08 13:10:00+08:00,True,True,13,UpTrend,UpTrend,Uncertain,UpTrend,Shock
000688.SH,2024-08-08,2024-08-08 13:15:00+08:00,True,True,14,UpTrend,UpTrend,DownTrend,UpTrend,Shock
000688.SH,2024-08-08,2024-08-08 13:20:00+08:00,True,True,15,UpTrend,UpTrend,Uncertain,UpTrend,UpTrend
000688.SH,2024-08-08,2024-08-08 13:25:00+08:00,True,True,16,UpTrend,UpTrend,Uncertain,UpTrend,UpTrend
000688.SH,2024-08-08,2024-08-08 13:30:00+08:00,True,True,17,Uncertain,UpTrend,DownTrend,UpTrend,UpTrend
000688.SH,2024-08-08,2024-08-08 13:35:00+08:00,True,True,18,Uncertain,UpTrend,DownTrend,DownTrend,UpTrend
000688.SH,2024-08-08,2024-08-08 13:40:00+08:00,True,True,19,Uncertain,UpTrend,Uncertain,DownTrend,UpTrend
000688.SH,2024-08-08,2024-08-08 13:45:00+08:00,True,True,20,DownTrend,UpTrend,Uncertain,DownTrend,UpTrend
000688.SH,2024-08-08,2024-08-08 13:50:00+08:00,True,True,21,Uncertain,UpTrend,Uncertain,DownTrend,UpTrend
000688.SH,2024-08-08,2024-08-08 13:55:00+08:00,True,True,22,Uncertain,UpTrend,DownTrend,DownTrend,UpTrend
000688.SH,2024-08-08,2024-08-08 14:00:00+08:00,True,True,23,DownTrend,UpTrend,Uncertain,DownTrend,UpTrend
000688.SH,2024-08-08,2024-08-08 14:05:00+08:00,True,True,24,DownTrend,DownTrend,Uncertain,DownTrend,DownTrend
000688.SH,2024-08-08,2024-08-08 14:10:00+08:00,True,True,25,Uncertain,DownTrend,Uncertain,DownTrend,DownTrend
000688.SH,2024-08-08,2024-08-08 14:15:00+08:00,True,True,26,Uncertain,DownTrend,Uncertain,DownTrend,DownTrend
000688.SH,2024-08-08,2024-08-08 14:20:00+08:00,True,True,27,Uncertain,DownTrend,Uncertain,DownTrend,DownTrend
000688.SH,2024-08-08,2024-08-08 14:25:00+08:00,True,True,28,DownTrend,DownTrend,Uncertain,DownTrend,DownTrend
000688.SH,2024-08-08,2024-08-08 14:30:00+08:00,True,True,29,Uncertain,DownTrend,Uncertain,DownTrend,DownTrend
000688.SH,2024-08-08,2024-08-08 14:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-08,2024-08-08 14:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-08,2024-08-08 14:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-08,2024-08-08 14:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-08,2024-08-08 14:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-08,2024-08-08 15:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-09,2024-08-09 09:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-09,2024-08-09 09:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-09,2024-08-09 09:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-09,2024-08-09 09:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-09,2024-08-09 09:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-09,2024-08-09 10:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-09,2024-08-09 10:05:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-09,2024-08-09 10:10:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-09,2024-08-09 10:15:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-09,2024-08-09 10:20:00+08:00,False,False,,Uncertain,Uncertain,Range,Uncertain,
000688.SH,2024-08-09,2024-08-09 10:25:00+08:00,False,False,,Uncertain,Uncertain,Range,Uncertain,
000688.SH,2024-08-09,2024-08-09 10:30:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-09,2024-08-09 10:35:00+08:00,True,False,0,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-09,2024-08-09 10:40:00+08:00,True,False,1,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-09,2024-08-09 10:45:00+08:00,True,False,2,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-09,2024-08-09 10:50:00+08:00,True,False,3,Range,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-09,2024-08-09 10:55:00+08:00,True,False,4,Range,Range,Uncertain,Uncertain,
000688.SH,2024-08-09,2024-08-09 11:00:00+08:00,True,False,5,Uncertain,Range,Uncertain,Uncertain,
000688.SH,2024-08-09,2024-08-09 11:05:00+08:00,True,True,6,Uncertain,Range,Uncertain,Uncertain,Uncertain
000688.SH,2024-08-09,2024-08-09 11:10:00+08:00,True,True,7,Uncertain,Range,Uncertain,Uncertain,Uncertain
000688.SH,2024-08-09,2024-08-09 11:15:00+08:00,True,True,8,Uncertain,Range,DownTrend,Uncertain,Uncertain
000688.SH,2024-08-09,2024-08-09 11:20:00+08:00,True,True,9,Uncertain,Range,DownTrend,DownTrend,Uncertain
000688.SH,2024-08-09,2024-08-09 11:25:00+08:00,True,True,10,Uncertain,Range,DownTrend,DownTrend,Uncertain
000688.SH,2024-08-09,2024-08-09 11:30:00+08:00,True,True,11,Uncertain,Range,DownTrend,DownTrend,Uncertain
000688.SH,2024-08-09,2024-08-09 13:05:00+08:00,True,True,12,Uncertain,Range,Uncertain,DownTrend,Uncertain
000688.SH,2024-08-09,2024-08-09 13:10:00+08:00,True,True,13,Uncertain,Range,Uncertain,DownTrend,Uncertain
000688.SH,2024-08-09,2024-08-09 13:15:00+08:00,True,True,14,DownTrend,Range,DownTrend,DownTrend,Uncertain
000688.SH,2024-08-09,2024-08-09 13:20:00+08:00,True,True,15,DownTrend,DownTrend,Uncertain,DownTrend,DownTrend
000688.SH,2024-08-09,2024-08-09 13:25:00+08:00,True,True,16,DownTrend,DownTrend,Uncertain,DownTrend,DownTrend
000688.SH,2024-08-09,2024-08-09 13:30:00+08:00,True,True,17,DownTrend,DownTrend,Range,DownTrend,DownTrend
000688.SH,2024-08-09,2024-08-09 13:35:00+08:00,True,True,18,Uncertain,DownTrend,Uncertain,DownTrend,DownTrend
000688.SH,2024-08-09,2024-08-09 13:40:00+08:00,True,True,19,Uncertain,DownTrend,Range,DownTrend,DownTrend
000688.SH,2024-08-09,2024-08-09 13:45:00+08:00,True,True,20,DownTrend,DownTrend,Range,Range,DownTrend
000688.SH,2024-08-09,2024-08-09 13:50:00+08:00,True,True,21,Uncertain,DownTrend,Range,Range,DownTrend
000688.SH,2024-08-09,2024-08-09 13:55:00+08:00,True,True,22,Uncertain,DownTrend,Uncertain,Range,DownTrend
000688.SH,2024-08-09,2024-08-09 14:00:00+08:00,True,True,23,Range,DownTrend,Uncertain,Range,DownTrend
000688.SH,2024-08-09,2024-08-09 14:05:00+08:00,True,True,24,Uncertain,DownTrend,Uncertain,Range,DownTrend
000688.SH,2024-08-09,2024-08-09 14:10:00+08:00,True,True,25,Range,DownTrend,Uncertain,Range,DownTrend
000688.SH,2024-08-09,2024-08-09 14:15:00+08:00,True,True,26,Range,Range,Range,Range,Range
000688.SH,2024-08-09,2024-08-09 14:20:00+08:00,True,True,27,Range,Range,Uncertain,Range,Range
000688.SH,2024-08-09,2024-08-09 14:25:00+08:00,True,True,28,Uncertain,Range,Uncertain,Range,Range
000688.SH,2024-08-09,2024-08-09 14:30:00+08:00,True,True,29,Uncertain,Range,Uncertain,Range,Range
