source,symbol,trading_day,from_state,to_state,change_start_time,event_time,bar_ordinal_day,judge_center_eligible_ordinal,judge_available_eligible_ordinal,judge_available_event_time,matched,match_id,event_role,eligible_ordinal
online_v3,000688.SH,2022-09-06,UpTrend,Range,2022-09-06 13:35:00+08:00,2022-09-06 13:40:00+08:00,31,,,,True,51,online,19.0
online_v3,000688.SH,2022-09-08,Range,DownTrend,2022-09-08 14:25:00+08:00,2022-09-08 14:30:00+08:00,41,,,,False,,online,29.0
online_v3,000688.SH,2022-09-13,DownTrend,Range,2022-09-13 11:25:00+08:00,2022-09-13 11:30:00+08:00,23,,,,False,,online,11.0
online_v3,000688.SH,2022-09-14,UpTrend,DownTrend,2022-09-14 13:15:00+08:00,2022-09-14 13:20:00+08:00,27,,,,False,,online,15.0
online_v3,000688.SH,2022-09-14,DownTrend,UpTrend,2022-09-14 14:25:00+08:00,2022-09-14 14:30:00+08:00,41,,,,False,,online,29.0
online_v3,000688.SH,2022-09-15,Shock,DownTrend,2022-09-15 10:55:00+08:00,2022-09-15 11:00:00+08:00,17,,,,False,,online,5.0
online_v3,000688.SH,2022-09-16,Range,DownTrend,2022-09-16 13:55:00+08:00,2022-09-16 14:00:00+08:00,35,,,,False,,online,23.0
online_v3,000688.SH,2022-09-19,Shock,DownTrend,2022-09-19 13:25:00+08:00,2022-09-19 13:30:00+08:00,29,,,,False,,online,17.0
online_v3,000688.SH,2022-09-20,Shock,Range,2022-09-20 11:10:00+08:00,2022-09-20 11:15:00+08:00,20,,,,False,,online,8.0
online_v3,000688.SH,2022-09-20,Range,DownTrend,2022-09-20 11:30:00+08:00,2022-09-20 13:05:00+08:00,24,,,,False,,online,12.0
online_v3,000688.SH,2022-09-21,Shock,Range,2022-09-21 10:50:00+08:00,2022-09-21 10:55:00+08:00,16,,,,False,,online,4.0
online_v3,000688.SH,2022-09-22,Shock,DownTrend,2022-09-22 11:05:00+08:00,2022-09-22 11:10:00+08:00,19,,,,False,,online,7.0
online_v3,000688.SH,2022-09-23,DownTrend,Shock,2022-09-23 13:40:00+08:00,2022-09-23 13:45:00+08:00,32,,,,False,,online,20.0
online_v3,000688.SH,2022-09-26,Shock,DownTrend,2022-09-26 13:15:00+08:00,2022-09-26 13:20:00+08:00,27,,,,False,,online,15.0
online_v3,000688.SH,2022-09-27,Shock,DownTrend,2022-09-27 11:05:00+08:00,2022-09-27 11:10:00+08:00,19,,,,False,,online,7.0
online_v3,000688.SH,2022-09-29,Shock,Range,2022-09-29 10:45:00+08:00,2022-09-29 10:50:00+08:00,15,,,,False,,online,3.0
online_v3,000688.SH,2022-09-29,Range,DownTrend,2022-09-29 14:05:00+08:00,2022-09-29 14:10:00+08:00,37,,,,True,52,online,25.0
online_v3,000688.SH,2022-10-10,Shock,Range,2022-10-10 11:20:00+08:00,2022-10-10 11:25:00+08:00,22,,,,False,,online,10.0
online_v3,000688.SH,2022-10-11,Shock,UpTrend,2022-10-11 11:25:00+08:00,2022-10-11 11:30:00+08:00,23,,,,False,,online,11.0
online_v3,000688.SH,2022-10-11,UpTrend,Range,2022-10-11 14:15:00+08:00,2022-10-11 14:20:00+08:00,39,,,,False,,online,27.0
online_v3,000688.SH,2022-10-14,Shock,Range,2022-10-14 11:05:00+08:00,2022-10-14 11:10:00+08:00,19,,,,False,,online,7.0
online_v3,000688.SH,2022-10-14,Range,UpTrend,2022-10-14 13:15:00+08:00,2022-10-14 13:20:00+08:00,27,,,,True,53,online,15.0
online_v3,000688.SH,2022-10-14,UpTrend,Range,2022-10-14 14:25:00+08:00,2022-10-14 14:30:00+08:00,41,,,,False,,online,29.0
online_v3,000688.SH,2022-10-17,Shock,Range,2022-10-17 13:15:00+08:00,2022-10-17 13:20:00+08:00,27,,,,False,,online,15.0
online_v3,000688.SH,2022-10-17,Range,UpTrend,2022-10-17 13:30:00+08:00,2022-10-17 13:35:00+08:00,30,,,,False,,online,18.0
online_v3,000688.SH,2022-10-18,UpTrend,DownTrend,2022-10-18 14:05:00+08:00,2022-10-18 14:10:00+08:00,37,,,,False,,online,25.0
online_v3,000688.SH,2022-10-20,Shock,DownTrend,2022-10-20 14:15:00+08:00,2022-10-20 14:20:00+08:00,39,,,,False,,online,27.0
online_v3,000688.SH,2022-10-21,UpTrend,Range,2022-10-21 13:45:00+08:00,2022-10-21 13:50:00+08:00,33,,,,False,,online,21.0
online_v3,000688.SH,2022-10-24,Shock,UpTrend,2022-10-24 11:15:00+08:00,2022-10-24 11:20:00+08:00,21,,,,False,,online,9.0
online_v3,000688.SH,2022-10-24,UpTrend,DownTrend,2022-10-24 14:05:00+08:00,2022-10-24 14:10:00+08:00,37,,,,True,54,online,25.0
online_v3,000688.SH,2022-10-25,Shock,DownTrend,2022-10-25 10:45:00+08:00,2022-10-25 10:50:00+08:00,15,,,,False,,online,3.0
online_v3,000688.SH,2022-10-25,DownTrend,Shock,2022-10-25 11:25:00+08:00,2022-10-25 11:30:00+08:00,23,,,,False,,online,11.0
online_v3,000688.SH,2022-10-26,UpTrend,Range,2022-10-26 13:55:00+08:00,2022-10-26 14:00:00+08:00,35,,,,True,55,online,23.0
online_v3,000688.SH,2022-10-27,DownTrend,UpTrend,2022-10-27 14:00:00+08:00,2022-10-27 14:05:00+08:00,36,,,,False,,online,24.0
online_v3,000688.SH,2022-10-28,Shock,Range,2022-10-28 10:55:00+08:00,2022-10-28 11:00:00+08:00,17,,,,False,,online,5.0
online_v3,000688.SH,2022-11-01,UpTrend,DownTrend,2022-11-01 13:05:00+08:00,2022-11-01 13:10:00+08:00,25,,,,False,,online,13.0
online_v3,000688.SH,2022-11-04,UpTrend,Range,2022-11-04 13:55:00+08:00,2022-11-04 14:00:00+08:00,35,,,,False,,online,23.0
online_v3,000688.SH,2022-11-07,Range,DownTrend,2022-11-07 13:50:00+08:00,2022-11-07 13:55:00+08:00,34,,,,False,,online,22.0
online_v3,000688.SH,2022-11-11,Shock,Range,2022-11-11 10:50:00+08:00,2022-11-11 10:55:00+08:00,16,,,,False,,online,4.0
online_v3,000688.SH,2022-11-16,Range,DownTrend,2022-11-16 11:30:00+08:00,2022-11-16 13:05:00+08:00,24,,,,False,,online,12.0
online_v3,000688.SH,2022-11-17,DownTrend,UpTrend,2022-11-17 10:55:00+08:00,2022-11-17 11:00:00+08:00,17,,,,False,,online,5.0
online_v3,000688.SH,2022-11-17,UpTrend,Range,2022-11-17 13:25:00+08:00,2022-11-17 13:30:00+08:00,29,,,,False,,online,17.0
online_v3,000688.SH,2022-11-17,Range,UpTrend,2022-11-17 13:45:00+08:00,2022-11-17 13:50:00+08:00,33,,,,False,,online,21.0
online_v3,000688.SH,2022-11-23,DownTrend,Shock,2022-11-23 11:00:00+08:00,2022-11-23 11:05:00+08:00,18,,,,False,,online,6.0
online_v3,000688.SH,2022-11-23,Shock,UpTrend,2022-11-23 13:30:00+08:00,2022-11-23 13:35:00+08:00,30,,,,False,,online,18.0
online_v3,000688.SH,2022-11-23,UpTrend,Shock,2022-11-23 13:45:00+08:00,2022-11-23 13:50:00+08:00,33,,,,False,,online,21.0
online_v3,000688.SH,2022-11-23,Shock,Range,2022-11-23 14:25:00+08:00,2022-11-23 14:30:00+08:00,41,,,,False,,online,29.0
online_v3,000688.SH,2022-11-24,Shock,Range,2022-11-24 13:40:00+08:00,2022-11-24 13:45:00+08:00,32,,,,False,,online,20.0
online_v3,000688.SH,2022-11-28,Shock,DownTrend,2022-11-28 13:50:00+08:00,2022-11-28 13:55:00+08:00,34,,,,False,,online,22.0
online_v3,000688.SH,2022-11-28,DownTrend,Range,2022-11-28 14:20:00+08:00,2022-11-28 14:25:00+08:00,40,,,,False,,online,28.0
online_v3,000688.SH,2022-11-29,UpTrend,DownTrend,2022-11-29 14:20:00+08:00,2022-11-29 14:25:00+08:00,40,,,,False,,online,28.0
online_v3,000688.SH,2022-11-30,Range,DownTrend,2022-11-30 13:55:00+08:00,2022-11-30 14:00:00+08:00,35,,,,False,,online,23.0
online_v3,000688.SH,2022-12-01,Shock,DownTrend,2022-12-01 13:40:00+08:00,2022-12-01 13:45:00+08:00,32,,,,False,,online,20.0
online_v3,000688.SH,2022-12-05,DownTrend,Range,2022-12-05 14:25:00+08:00,2022-12-05 14:30:00+08:00,41,,,,False,,online,29.0
online_v3,000688.SH,2022-12-06,Range,UpTrend,2022-12-06 10:55:00+08:00,2022-12-06 11:00:00+08:00,17,,,,False,,online,5.0
online_v3,000688.SH,2022-12-06,UpTrend,DownTrend,2022-12-06 13:50:00+08:00,2022-12-06 13:55:00+08:00,34,,,,False,,online,22.0
online_v3,000688.SH,2022-12-07,Range,DownTrend,2022-12-07 13:20:00+08:00,2022-12-07 13:25:00+08:00,28,,,,False,,online,16.0
online_v3,000688.SH,2022-12-12,UpTrend,Range,2022-12-12 13:40:00+08:00,2022-12-12 13:45:00+08:00,32,,,,False,,online,20.0
online_v3,000688.SH,2022-12-13,DownTrend,Range,2022-12-13 13:40:00+08:00,2022-12-13 13:45:00+08:00,32,,,,True,56,online,20.0
online_v3,000688.SH,2022-12-14,Shock,DownTrend,2022-12-14 13:05:00+08:00,2022-12-14 13:10:00+08:00,25,,,,False,,online,13.0
online_v3,000688.SH,2022-12-15,Range,UpTrend,2022-12-15 13:50:00+08:00,2022-12-15 13:55:00+08:00,34,,,,True,57,online,22.0
online_v3,000688.SH,2022-12-16,Range,DownTrend,2022-12-16 13:05:00+08:00,2022-12-16 13:10:00+08:00,25,,,,False,,online,13.0
online_v3,000688.SH,2022-12-16,DownTrend,Range,2022-12-16 13:55:00+08:00,2022-12-16 14:00:00+08:00,35,,,,False,,online,23.0
online_v3,000688.SH,2022-12-21,DownTrend,Shock,2022-12-21 14:10:00+08:00,2022-12-21 14:15:00+08:00,38,,,,False,,online,26.0
online_v3,000688.SH,2022-12-23,Shock,Range,2022-12-23 13:30:00+08:00,2022-12-23 13:35:00+08:00,30,,,,False,,online,18.0
online_v3,000688.SH,2022-12-23,Range,DownTrend,2022-12-23 14:20:00+08:00,2022-12-23 14:25:00+08:00,40,,,,False,,online,28.0
online_v3,000688.SH,2022-12-27,Shock,UpTrend,2022-12-27 11:25:00+08:00,2022-12-27 11:30:00+08:00,23,,,,False,,online,11.0
online_v3,000688.SH,2022-12-28,UpTrend,Range,2022-12-28 13:05:00+08:00,2022-12-28 13:10:00+08:00,25,,,,False,,online,13.0
online_v3,000688.SH,2022-12-29,Shock,DownTrend,2022-12-29 13:55:00+08:00,2022-12-29 14:00:00+08:00,35,,,,False,,online,23.0
online_v3,000688.SH,2022-12-30,DownTrend,Range,2022-12-30 13:20:00+08:00,2022-12-30 13:25:00+08:00,28,,,,False,,online,16.0
online_v3,000688.SH,2023-01-03,Shock,UpTrend,2023-01-03 11:25:00+08:00,2023-01-03 11:30:00+08:00,23,,,,False,,online,11.0
online_v3,000688.SH,2023-01-05,UpTrend,Range,2023-01-05 13:55:00+08:00,2023-01-05 14:00:00+08:00,35,,,,False,,online,23.0
online_v3,000688.SH,2023-01-06,UpTrend,DownTrend,2023-01-06 13:25:00+08:00,2023-01-06 13:30:00+08:00,29,,,,True,58,online,17.0
online_v3,000688.SH,2023-01-06,DownTrend,Range,2023-01-06 14:25:00+08:00,2023-01-06 14:30:00+08:00,41,,,,False,,online,29.0
online_v3,000688.SH,2023-01-09,Shock,DownTrend,2023-01-09 10:45:00+08:00,2023-01-09 10:50:00+08:00,15,,,,False,,online,3.0
online_v3,000688.SH,2023-01-09,DownTrend,Range,2023-01-09 14:15:00+08:00,2023-01-09 14:20:00+08:00,39,,,,True,59,online,27.0
online_v3,000688.SH,2023-01-10,Shock,Range,2023-01-10 11:00:00+08:00,2023-01-10 11:05:00+08:00,18,,,,False,,online,6.0
online_v3,000688.SH,2023-01-12,DownTrend,UpTrend,2023-01-12 14:00:00+08:00,2023-01-12 14:05:00+08:00,36,,,,True,60,online,24.0
online_v3,000688.SH,2023-01-16,Shock,DownTrend,2023-01-16 13:55:00+08:00,2023-01-16 14:00:00+08:00,35,,,,False,,online,23.0
online_v3,000688.SH,2023-01-17,DownTrend,Range,2023-01-17 14:05:00+08:00,2023-01-17 14:10:00+08:00,37,,,,False,,online,25.0
online_v3,000688.SH,2023-01-19,UpTrend,Range,2023-01-19 13:30:00+08:00,2023-01-19 13:35:00+08:00,30,,,,False,,online,18.0
online_v3,000688.SH,2023-01-20,Shock,DownTrend,2023-01-20 10:50:00+08:00,2023-01-20 10:55:00+08:00,16,,,,False,,online,4.0
online_v3,000688.SH,2023-01-31,Shock,DownTrend,2023-01-31 11:25:00+08:00,2023-01-31 11:30:00+08:00,23,,,,False,,online,11.0
online_v3,000688.SH,2023-02-01,Shock,UpTrend,2023-02-01 13:15:00+08:00,2023-02-01 13:20:00+08:00,27,,,,False,,online,15.0
online_v3,000688.SH,2023-02-03,Shock,DownTrend,2023-02-03 11:25:00+08:00,2023-02-03 11:30:00+08:00,23,,,,False,,online,11.0
online_v3,000688.SH,2023-02-03,DownTrend,Shock,2023-02-03 13:30:00+08:00,2023-02-03 13:35:00+08:00,30,,,,False,,online,18.0
online_v3,000688.SH,2023-02-06,Shock,Range,2023-02-06 13:15:00+08:00,2023-02-06 13:20:00+08:00,27,,,,False,,online,15.0
online_v3,000688.SH,2023-02-08,Shock,Range,2023-02-08 10:50:00+08:00,2023-02-08 10:55:00+08:00,16,,,,False,,online,4.0
online_v3,000688.SH,2023-02-09,Shock,UpTrend,2023-02-09 14:00:00+08:00,2023-02-09 14:05:00+08:00,36,,,,False,,online,24.0
online_v3,000688.SH,2023-02-10,Range,DownTrend,2023-02-10 11:15:00+08:00,2023-02-10 11:20:00+08:00,21,,,,False,,online,9.0
online_v3,000688.SH,2023-02-10,DownTrend,UpTrend,2023-02-10 14:10:00+08:00,2023-02-10 14:15:00+08:00,38,,,,False,,online,26.0
online_v3,000688.SH,2023-02-13,Shock,Range,2023-02-13 13:10:00+08:00,2023-02-13 13:15:00+08:00,26,,,,False,,online,14.0
online_v3,000688.SH,2023-02-14,DownTrend,Range,2023-02-14 13:05:00+08:00,2023-02-14 13:10:00+08:00,25,,,,False,,online,13.0
online_v3,000688.SH,2023-02-14,Range,UpTrend,2023-02-14 14:20:00+08:00,2023-02-14 14:25:00+08:00,40,,,,False,,online,28.0
online_v3,000688.SH,2023-02-15,Shock,Range,2023-02-15 14:10:00+08:00,2023-02-15 14:15:00+08:00,38,,,,False,,online,26.0
online_v3,000688.SH,2023-02-16,Shock,Range,2023-02-16 11:25:00+08:00,2023-02-16 11:30:00+08:00,23,,,,False,,online,11.0
online_v3,000688.SH,2023-02-16,Range,DownTrend,2023-02-16 13:40:00+08:00,2023-02-16 13:45:00+08:00,32,,,,False,,online,20.0
online_v3,000688.SH,2023-02-16,DownTrend,Shock,2023-02-16 14:20:00+08:00,2023-02-16 14:25:00+08:00,40,,,,False,,online,28.0
online_v3,000688.SH,2023-02-20,Shock,UpTrend,2023-02-20 13:15:00+08:00,2023-02-20 13:20:00+08:00,27,,,,True,61,online,15.0
online_v3,000688.SH,2023-02-21,Shock,DownTrend,2023-02-21 14:00:00+08:00,2023-02-21 14:05:00+08:00,36,,,,False,,online,24.0
online_v3,000688.SH,2023-02-23,UpTrend,DownTrend,2023-02-23 13:45:00+08:00,2023-02-23 13:50:00+08:00,33,,,,True,62,online,21.0
online_v3,000688.SH,2023-02-24,DownTrend,Range,2023-02-24 13:15:00+08:00,2023-02-24 13:20:00+08:00,27,,,,False,,online,15.0
online_v3,000688.SH,2023-02-27,Shock,DownTrend,2023-02-27 13:30:00+08:00,2023-02-27 13:35:00+08:00,30,,,,False,,online,18.0
online_v3,000688.SH,2023-02-28,DownTrend,UpTrend,2023-02-28 14:25:00+08:00,2023-02-28 14:30:00+08:00,41,,,,False,,online,29.0
online_v3,000688.SH,2023-03-03,Shock,DownTrend,2023-03-03 10:50:00+08:00,2023-03-03 10:55:00+08:00,16,,,,False,,online,4.0
online_v3,000688.SH,2023-03-03,DownTrend,Range,2023-03-03 11:30:00+08:00,2023-03-03 13:05:00+08:00,24,,,,False,,online,12.0
online_v3,000688.SH,2023-03-03,Range,UpTrend,2023-03-03 13:15:00+08:00,2023-03-03 13:20:00+08:00,27,,,,False,,online,15.0
online_v3,000688.SH,2023-03-03,UpTrend,Range,2023-03-03 14:20:00+08:00,2023-03-03 14:25:00+08:00,40,,,,False,,online,28.0
online_v3,000688.SH,2023-03-06,UpTrend,Range,2023-03-06 14:10:00+08:00,2023-03-06 14:15:00+08:00,38,,,,True,63,online,26.0
online_v3,000688.SH,2023-03-08,Shock,Range,2023-03-08 13:15:00+08:00,2023-03-08 13:20:00+08:00,27,,,,False,,online,15.0
online_v3,000688.SH,2023-03-09,Shock,Range,2023-03-09 11:20:00+08:00,2023-03-09 11:25:00+08:00,22,,,,False,,online,10.0
online_v3,000688.SH,2023-03-10,Shock,Range,2023-03-10 13:10:00+08:00,2023-03-10 13:15:00+08:00,26,,,,False,,online,14.0
online_v3,000688.SH,2023-03-13,Shock,Range,2023-03-13 13:30:00+08:00,2023-03-13 13:35:00+08:00,30,,,,True,64,online,18.0
online_v3,000688.SH,2023-03-14,Shock,UpTrend,2023-03-14 13:55:00+08:00,2023-03-14 14:00:00+08:00,35,,,,False,,online,23.0
online_v3,000688.SH,2023-03-14,UpTrend,Shock,2023-03-14 14:10:00+08:00,2023-03-14 14:15:00+08:00,38,,,,False,,online,26.0
online_v3,000688.SH,2023-03-16,Shock,DownTrend,2023-03-16 13:10:00+08:00,2023-03-16 13:15:00+08:00,26,,,,False,,online,14.0
online_v3,000688.SH,2023-03-20,Shock,Range,2023-03-20 13:25:00+08:00,2023-03-20 13:30:00+08:00,29,,,,False,,online,17.0
online_v3,000688.SH,2023-03-23,Range,UpTrend,2023-03-23 13:45:00+08:00,2023-03-23 13:50:00+08:00,33,,,,False,,online,21.0
online_v3,000688.SH,2023-03-24,DownTrend,UpTrend,2023-03-24 13:05:00+08:00,2023-03-24 13:10:00+08:00,25,,,,False,,online,13.0
online_v3,000688.SH,2023-03-24,UpTrend,Range,2023-03-24 14:10:00+08:00,2023-03-24 14:15:00+08:00,38,,,,False,,online,26.0
online_v3,000688.SH,2023-03-27,Shock,UpTrend,2023-03-27 13:50:00+08:00,2023-03-27 13:55:00+08:00,34,,,,False,,online,22.0
online_v3,000688.SH,2023-03-28,Shock,DownTrend,2023-03-28 14:10:00+08:00,2023-03-28 14:15:00+08:00,38,,,,False,,online,26.0
online_v3,000688.SH,2023-03-29,Shock,UpTrend,2023-03-29 11:30:00+08:00,2023-03-29 13:05:00+08:00,24,,,,False,,online,12.0
online_v3,000688.SH,2023-03-30,Shock,UpTrend,2023-03-30 13:20:00+08:00,2023-03-30 13:25:00+08:00,28,,,,False,,online,16.0
online_v3,000688.SH,2023-03-30,UpTrend,DownTrend,2023-03-30 14:25:00+08:00,2023-03-30 14:30:00+08:00,41,,,,False,,online,29.0
online_v3,000688.SH,2023-03-31,Range,UpTrend,2023-03-31 13:30:00+08:00,2023-03-31 13:35:00+08:00,30,,,,True,65,online,18.0
online_v3,000688.SH,2023-04-03,Shock,UpTrend,2023-04-03 13:25:00+08:00,2023-04-03 13:30:00+08:00,29,,,,True,66,online,17.0
online_v3,000688.SH,2023-04-07,Shock,Range,2023-04-07 10:45:00+08:00,2023-04-07 10:50:00+08:00,15,,,,False,,online,3.0
online_v3,000688.SH,2023-04-07,Range,UpTrend,2023-04-07 13:35:00+08:00,2023-04-07 13:40:00+08:00,31,,,,False,,online,19.0
online_v3,000688.SH,2023-04-07,UpTrend,Range,2023-04-07 14:05:00+08:00,2023-04-07 14:10:00+08:00,37,,,,False,,online,25.0
online_v3,000688.SH,2023-04-10,Shock,DownTrend,2023-04-10 14:25:00+08:00,2023-04-10 14:30:00+08:00,41,,,,False,,online,29.0
online_v3,000688.SH,2023-04-11,Range,DownTrend,2023-04-11 11:20:00+08:00,2023-04-11 11:25:00+08:00,22,,,,False,,online,10.0
online_v3,000688.SH,2023-04-13,Range,DownTrend,2023-04-13 13:35:00+08:00,2023-04-13 13:40:00+08:00,31,,,,False,,online,19.0
online_v3,000688.SH,2023-04-14,DownTrend,Shock,2023-04-14 11:00:00+08:00,2023-04-14 11:05:00+08:00,18,,,,False,,online,6.0
online_v3,000688.SH,2023-04-14,Shock,UpTrend,2023-04-14 13:25:00+08:00,2023-04-14 13:30:00+08:00,29,,,,False,,online,17.0
online_v3,000688.SH,2023-04-18,Range,UpTrend,2023-04-18 13:20:00+08:00,2023-04-18 13:25:00+08:00,28,,,,False,,online,16.0
online_v3,000688.SH,2023-04-18,UpTrend,Range,2023-04-18 14:10:00+08:00,2023-04-18 14:15:00+08:00,38,,,,False,,online,26.0
online_v3,000688.SH,2023-04-19,UpTrend,DownTrend,2023-04-19 14:10:00+08:00,2023-04-19 14:15:00+08:00,38,,,,False,,online,26.0
online_v3,000688.SH,2023-04-21,DownTrend,Range,2023-04-21 13:50:00+08:00,2023-04-21 13:55:00+08:00,34,,,,False,,online,22.0
online_v3,000688.SH,2023-04-25,Shock,Range,2023-04-25 14:00:00+08:00,2023-04-25 14:05:00+08:00,36,,,,False,,online,24.0
online_v3,000688.SH,2023-04-26,Shock,UpTrend,2023-04-26 13:40:00+08:00,2023-04-26 13:45:00+08:00,32,,,,False,,online,20.0
online_v3,000688.SH,2023-04-27,Range,DownTrend,2023-04-27 11:15:00+08:00,2023-04-27 11:20:00+08:00,21,,,,False,,online,9.0
online_v3,000688.SH,2023-04-27,DownTrend,Range,2023-04-27 13:45:00+08:00,2023-04-27 13:50:00+08:00,33,,,,False,,online,21.0
online_v3,000688.SH,2023-04-27,Range,DownTrend,2023-04-27 14:15:00+08:00,2023-04-27 14:20:00+08:00,39,,,,False,,online,27.0
online_v3,000688.SH,2023-05-04,DownTrend,Range,2023-05-04 14:10:00+08:00,2023-05-04 14:15:00+08:00,38,,,,True,67,online,26.0
online_v3,000688.SH,2023-05-08,Shock,Range,2023-05-08 14:20:00+08:00,2023-05-08 14:25:00+08:00,40,,,,False,,online,28.0
online_v3,000688.SH,2023-05-15,DownTrend,UpTrend,2023-05-15 13:40:00+08:00,2023-05-15 13:45:00+08:00,32,,,,True,68,online,20.0
online_v3,000688.SH,2023-05-16,UpTrend,DownTrend,2023-05-16 13:35:00+08:00,2023-05-16 13:40:00+08:00,31,,,,False,,online,19.0
online_v3,000688.SH,2023-05-17,DownTrend,Range,2023-05-17 14:20:00+08:00,2023-05-17 14:25:00+08:00,40,,,,False,,online,28.0
online_v3,000688.SH,2023-05-18,Range,DownTrend,2023-05-18 13:40:00+08:00,2023-05-18 13:45:00+08:00,32,,,,False,,online,20.0
online_v3,000688.SH,2023-05-18,DownTrend,Range,2023-05-18 14:25:00+08:00,2023-05-18 14:30:00+08:00,41,,,,False,,online,29.0
online_v3,000688.SH,2023-05-22,DownTrend,Range,2023-05-22 14:05:00+08:00,2023-05-22 14:10:00+08:00,37,,,,False,,online,25.0
online_v3,000688.SH,2023-05-24,UpTrend,Shock,2023-05-24 11:25:00+08:00,2023-05-24 11:30:00+08:00,23,,,,False,,online,11.0
online_v3,000688.SH,2023-05-24,Shock,DownTrend,2023-05-24 14:05:00+08:00,2023-05-24 14:10:00+08:00,37,,,,False,,online,25.0
online_v3,000688.SH,2023-05-25,Shock,DownTrend,2023-05-25 11:10:00+08:00,2023-05-25 11:15:00+08:00,20,,,,False,,online,8.0
online_v3,000688.SH,2023-05-25,DownTrend,Shock,2023-05-25 14:20:00+08:00,2023-05-25 14:25:00+08:00,40,,,,False,,online,28.0
online_v3,000688.SH,2023-05-29,Range,DownTrend,2023-05-29 11:30:00+08:00,2023-05-29 13:05:00+08:00,24,,,,False,,online,12.0
online_v3,000688.SH,2023-05-29,DownTrend,Range,2023-05-29 13:55:00+08:00,2023-05-29 14:00:00+08:00,35,,,,False,,online,23.0
online_v3,000688.SH,2023-05-30,DownTrend,UpTrend,2023-05-30 14:10:00+08:00,2023-05-30 14:15:00+08:00,38,,,,False,,online,26.0
online_v3,000688.SH,2023-05-30,UpTrend,Shock,2023-05-30 14:25:00+08:00,2023-05-30 14:30:00+08:00,41,,,,False,,online,29.0
online_v3,000688.SH,2023-06-01,UpTrend,DownTrend,2023-06-01 14:10:00+08:00,2023-06-01 14:15:00+08:00,38,,,,True,69,online,26.0
online_v3,000688.SH,2023-06-02,UpTrend,Range,2023-06-02 14:00:00+08:00,2023-06-02 14:05:00+08:00,36,,,,True,70,online,24.0
online_v3,000688.SH,2023-06-05,Shock,DownTrend,2023-06-05 13:35:00+08:00,2023-06-05 13:40:00+08:00,31,,,,False,,online,19.0
online_v3,000688.SH,2023-06-08,DownTrend,Range,2023-06-08 11:25:00+08:00,2023-06-08 11:30:00+08:00,23,,,,False,,online,11.0
online_v3,000688.SH,2023-06-09,Range,UpTrend,2023-06-09 14:15:00+08:00,2023-06-09 14:20:00+08:00,39,,,,True,71,online,27.0
online_v3,000688.SH,2023-06-12,DownTrend,Range,2023-06-12 13:50:00+08:00,2023-06-12 13:55:00+08:00,34,,,,False,,online,22.0
online_v3,000688.SH,2023-06-14,Range,UpTrend,2023-06-14 13:15:00+08:00,2023-06-14 13:20:00+08:00,27,,,,False,,online,15.0
online_v3,000688.SH,2023-06-15,DownTrend,Range,2023-06-15 14:25:00+08:00,2023-06-15 14:30:00+08:00,41,,,,False,,online,29.0
online_v3,000688.SH,2023-06-16,Shock,Range,2023-06-16 10:50:00+08:00,2023-06-16 10:55:00+08:00,16,,,,False,,online,4.0
online_v3,000688.SH,2023-06-16,Range,UpTrend,2023-06-16 13:05:00+08:00,2023-06-16 13:10:00+08:00,25,,,,False,,online,13.0
online_v3,000688.SH,2023-06-20,Shock,UpTrend,2023-06-20 13:45:00+08:00,2023-06-20 13:50:00+08:00,33,,,,True,72,online,21.0
online_v3,000688.SH,2023-06-21,Shock,Range,2023-06-21 13:40:00+08:00,2023-06-21 13:45:00+08:00,32,,,,False,,online,20.0
online_v3,000688.SH,2023-06-27,Shock,Range,2023-06-27 11:10:00+08:00,2023-06-27 11:15:00+08:00,20,,,,False,,online,8.0
online_v3,000688.SH,2023-06-27,Range,Shock,2023-06-27 13:20:00+08:00,2023-06-27 13:25:00+08:00,28,,,,False,,online,16.0
online_v3,000688.SH,2023-06-28,Shock,UpTrend,2023-06-28 14:15:00+08:00,2023-06-28 14:20:00+08:00,39,,,,False,,online,27.0
online_v3,000688.SH,2023-06-29,DownTrend,Range,2023-06-29 13:10:00+08:00,2023-06-29 13:15:00+08:00,26,,,,False,,online,14.0
online_v3,000688.SH,2023-07-03,DownTrend,UpTrend,2023-07-03 11:15:00+08:00,2023-07-03 11:20:00+08:00,21,,,,False,,online,9.0
online_v3,000688.SH,2023-07-03,UpTrend,Range,2023-07-03 13:25:00+08:00,2023-07-03 13:30:00+08:00,29,,,,False,,online,17.0
online_v3,000688.SH,2023-07-04,UpTrend,DownTrend,2023-07-04 13:55:00+08:00,2023-07-04 14:00:00+08:00,35,,,,True,73,online,23.0
online_v3,000688.SH,2023-07-06,DownTrend,Range,2023-07-06 14:00:00+08:00,2023-07-06 14:05:00+08:00,36,,,,False,,online,24.0
online_v3,000688.SH,2023-07-10,DownTrend,UpTrend,2023-07-10 14:20:00+08:00,2023-07-10 14:25:00+08:00,40,,,,False,,online,28.0
online_v3,000688.SH,2023-07-11,Range,DownTrend,2023-07-11 13:45:00+08:00,2023-07-11 13:50:00+08:00,33,,,,True,74,online,21.0
online_v3,000688.SH,2023-07-11,DownTrend,UpTrend,2023-07-11 14:25:00+08:00,2023-07-11 14:30:00+08:00,41,,,,False,,online,29.0
