layer,index_symbol,carrier,horizon,historical_pairs,historical_trading_days,spec,effect_bp_ASSUMED,target_positive_detection,family_size,required_trading_days_CONDITIONAL,expected_eligible_pairs_CONDITIONAL,equivalent_years_NOT_FORECAST,independent_equivalent_n_required_NOT_actual_count,critical_z,not_confirmatory_sample_size
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L20_shift10,4,0.8,28,391,411,1.613036303630363,286.53202377788307,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L20_shift10,4,0.9,28,483,507,1.9925742574257426,353.63650266643714,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L20_shift10,6,0.8,28,174,183,0.7178217821782178,127.34756612350358,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L20_shift10,6,0.9,28,215,226,0.8869636963696369,157.17177896286097,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift0,2,0.8,1,797,836,3.2879537953795377,572.1059919139655,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift0,2,0.9,1,1067,1119,4.401815181518152,765.8876038981232,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift0,4,0.8,1,200,210,0.8250825082508251,143.02649797849136,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift0,4,0.9,1,267,280,1.1014851485148514,191.4719009745308,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift0,6,0.8,1,89,94,0.36716171617161714,63.56733243488506,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift0,6,0.9,1,119,125,0.4909240924092409,85.09862265534703,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift0,2,0.8,7,1266,1328,5.2227722772277225,909.16769917948,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift0,2,0.9,7,1601,1679,6.604785478547854,1149.7758611944823,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift0,4,0.8,7,317,333,1.3077557755775577,227.29192479487,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift0,4,0.9,7,401,421,1.6542904290429044,287.4439652986206,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift0,6,0.8,7,141,148,0.5816831683168316,101.01863324216446,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift0,6,0.9,7,178,187,0.7343234323432343,127.75287346605361,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift0,2,0.8,14,1432,1502,5.907590759075908,1027.943145155341,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift0,2,0.9,14,1787,1874,7.372112211221122,1282.8925614114612,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift0,4,0.8,14,358,376,1.476897689768977,256.98578628883524,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift0,4,0.9,14,447,469,1.844059405940594,320.7231403528653,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift0,6,0.8,14,160,168,0.6600660066006601,114.21590501726013,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift0,6,0.9,14,199,209,0.820957095709571,142.5436179346068,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift0,2,0.8,28,1596,1674,6.584158415841584,1146.1280951115323,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift0,2,0.9,28,1970,2066,8.127062706270626,1414.5460106657486,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift0,4,0.8,28,399,419,1.646039603960396,286.53202377788307,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift0,4,0.9,28,493,517,2.033828382838284,353.63650266643714,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift0,6,0.8,28,178,187,0.7343234323432343,127.34756612350358,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift0,6,0.9,28,219,230,0.9034653465346535,157.17177896286097,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift2,2,0.8,1,768,806,3.168316831683168,572.1059919139655,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift2,2,0.9,1,1028,1079,4.240924092409241,765.8876038981232,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift2,4,0.8,1,192,202,0.792079207920792,143.02649797849136,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift2,4,0.9,1,257,270,1.0602310231023102,191.4719009745308,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift2,6,0.8,1,86,91,0.3547854785478548,63.56733243488506,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift2,6,0.9,1,115,121,0.4744224422442244,85.09862265534703,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift2,2,0.8,7,1220,1280,5.033003300330033,909.16769917948,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift2,2,0.9,7,1543,1619,6.365511551155115,1149.7758611944823,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift2,4,0.8,7,305,320,1.2582508250825082,227.29192479487,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift2,4,0.9,7,386,405,1.5924092409240924,287.4439652986206,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift2,6,0.8,7,136,143,0.5610561056105611,101.01863324216446,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift2,6,0.9,7,172,181,0.7095709570957096,127.75287346605361,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift2,2,0.8,14,1380,1448,5.693069306930693,1027.943145155341,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift2,2,0.9,14,1722,1806,7.103960396039604,1282.8925614114612,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift2,4,0.8,14,345,362,1.4232673267326732,256.98578628883524,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift2,4,0.9,14,431,452,1.778052805280528,320.7231403528653,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift2,6,0.8,14,154,162,0.6353135313531353,114.21590501726013,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift2,6,0.9,14,192,202,0.792079207920792,142.5436179346068,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift2,2,0.8,28,1538,1613,6.3448844884488445,1146.1280951115323,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift2,2,0.9,28,1899,1992,7.834158415841584,1414.5460106657486,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift2,4,0.8,28,385,404,1.5882838283828382,286.53202377788307,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift2,4,0.9,28,475,499,1.9595709570957096,353.63650266643714,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift2,6,0.8,28,171,180,0.7054455445544554,127.34756612350358,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,1,1271,1212,L5_shift2,6,0.9,28,211,222,0.8704620462046204,157.17177896286097,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift0,2,0.8,1,3086,3300,12.73102310231023,2030.1762044653087,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift0,2,0.9,1,4132,4419,17.046204620462046,2717.8299313508132,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift0,4,0.8,1,772,826,3.184818481848185,507.5440511163272,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift0,4,0.9,1,1033,1105,4.261551155115511,679.4574828377033,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift0,6,0.8,1,343,367,1.415016501650165,225.57513382947874,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift0,6,0.9,1,460,492,1.8976897689768977,301.9811034834237,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift0,2,0.8,7,4904,5244,20.231023102310232,3226.2738982468572,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift0,2,0.9,7,6202,6632,25.585808580858085,4080.096392726953,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift0,4,0.8,7,1226,1311,5.057755775577558,806.5684745617143,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift0,4,0.9,7,1551,1659,6.398514851485149,1020.0240981817383,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift0,6,0.8,7,545,583,2.2483498349834985,358.4748775829841,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift0,6,0.9,7,690,738,2.8465346534653464,453.3440436363281,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift0,2,0.8,14,5545,5930,22.875412541254125,3647.7606288581496,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift0,2,0.9,14,6920,7400,28.54785478547855,4552.474520236747,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift0,4,0.8,14,1387,1484,5.721947194719472,911.9401572145374,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift0,4,0.9,14,1730,1850,7.136963696369637,1138.1186300591867,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift0,6,0.8,14,617,660,2.5453795379537953,405.3067365397944,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift0,6,0.9,14,769,823,3.1724422442244222,505.8305022485274,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift0,2,0.8,28,6182,6611,25.503300330033003,4067.151924384145,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift0,2,0.9,28,7630,8159,31.476897689768975,5019.660153125607,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift0,4,0.8,28,1546,1654,6.377887788778878,1016.7879810960362,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift0,4,0.9,28,1908,2041,7.871287128712871,1254.9150382814018,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift0,6,0.8,28,687,735,2.8341584158415842,451.90576937601605,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift0,6,0.9,28,848,907,3.498349834983498,557.7400170139564,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift10,2,0.8,1,2196,2349,9.05940594059406,2030.1762044653087,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift10,2,0.9,1,2939,3143,12.124587458745875,2717.8299313508132,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift10,4,0.8,1,549,588,2.264851485148515,507.5440511163272,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift10,4,0.9,1,735,786,3.032178217821782,679.4574828377033,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift10,6,0.8,1,244,261,1.0066006600660067,225.57513382947874,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift10,6,0.9,1,327,350,1.3490099009900989,301.9811034834237,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift10,2,0.8,7,3489,3731,14.393564356435643,3226.2738982468572,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift10,2,0.9,7,4413,4719,18.205445544554454,4080.096392726953,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift10,4,0.8,7,873,934,3.6014851485148514,806.5684745617143,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift10,4,0.9,7,1104,1181,4.554455445544554,1020.0240981817383,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift10,6,0.8,7,388,415,1.6006600660066006,358.4748775829841,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift10,6,0.9,7,491,526,2.0255775577557755,453.3440436363281,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift10,2,0.8,14,3945,4219,16.274752475247524,3647.7606288581496,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift10,2,0.9,14,4923,5265,20.309405940594058,4552.474520236747,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift10,4,0.8,14,987,1056,4.071782178217822,911.9401572145374,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift10,4,0.9,14,1231,1317,5.0783828382838285,1138.1186300591867,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift10,6,0.8,14,439,470,1.811056105610561,405.3067365397944,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift10,6,0.9,14,547,585,2.2566006600660065,505.8305022485274,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift10,2,0.8,28,4399,4704,18.147689768976896,4067.151924384145,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift10,2,0.9,28,5429,5806,22.396864686468646,5019.660153125607,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift10,4,0.8,28,1100,1177,4.537953795379538,1016.7879810960362,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift10,4,0.9,28,1358,1453,5.602310231023102,1254.9150382814018,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift10,6,0.8,28,489,523,2.017326732673267,451.90576937601605,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L20_shift10,6,0.9,28,604,646,2.4917491749174916,557.7400170139564,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift0,2,0.8,1,3418,3655,14.1006600660066,2030.1762044653087,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift0,2,0.9,1,4575,4893,18.87376237623762,2717.8299313508132,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift0,4,0.8,1,855,915,3.527227722772277,507.5440511163272,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift0,4,0.9,1,1144,1224,4.7194719471947195,679.4574828377033,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift0,6,0.8,1,380,407,1.5676567656765676,225.57513382947874,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift0,6,0.9,1,509,545,2.09983498349835,301.9811034834237,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift0,2,0.8,7,5431,5808,22.405115511551156,3226.2738982468572,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift0,2,0.9,7,6868,7344,28.333333333333332,4080.096392726953,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift0,4,0.8,7,1358,1453,5.602310231023102,806.5684745617143,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift0,4,0.9,7,1717,1836,7.083333333333333,1020.0240981817383,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift0,6,0.8,7,604,646,2.4917491749174916,358.4748775829841,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift0,6,0.9,7,764,817,3.1518151815181517,453.3440436363281,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift0,2,0.8,14,6140,6566,25.33003300330033,3647.7606288581496,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift0,2,0.9,14,7663,8195,31.613036303630363,4552.474520236747,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift0,4,0.8,14,1535,1642,6.332508250825082,911.9401572145374,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift0,4,0.9,14,1916,2049,7.904290429042904,1138.1186300591867,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift0,6,0.8,14,683,731,2.8176567656765674,405.3067365397944,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift0,6,0.9,14,852,912,3.514851485148515,505.8305022485274,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift0,2,0.8,28,6846,7321,28.24257425742574,4067.151924384145,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift0,2,0.9,28,8450,9036,34.85973597359736,5019.660153125607,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift0,4,0.8,28,1712,1831,7.0627062706270625,1016.7879810960362,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift0,4,0.9,28,2113,2260,8.716996699669966,1254.9150382814018,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift0,6,0.8,28,761,814,3.1394389438943895,451.90576937601605,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift0,6,0.9,28,939,1005,3.873762376237624,557.7400170139564,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift2,2,0.8,1,3670,3925,15.14026402640264,2030.1762044653087,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift2,2,0.9,1,4913,5254,20.26815181518152,2717.8299313508132,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift2,4,0.8,1,918,982,3.787128712871287,507.5440511163272,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift2,4,0.9,1,1229,1315,5.07013201320132,679.4574828377033,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift2,6,0.8,1,408,437,1.683168316831683,225.57513382947874,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift2,6,0.9,1,546,584,2.2524752475247523,301.9811034834237,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift2,2,0.8,7,5832,6237,24.059405940594058,3226.2738982468572,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift2,2,0.9,7,7375,7887,30.424917491749174,4080.096392726953,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift2,4,0.8,7,1458,1560,6.014851485148514,806.5684745617143,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift2,4,0.9,7,1844,1972,7.6072607260726075,1020.0240981817383,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift2,6,0.8,7,648,693,2.6732673267326734,358.4748775829841,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift2,6,0.9,7,820,877,3.3828382838283826,453.3440436363281,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift2,2,0.8,14,6594,7052,27.2029702970297,3647.7606288581496,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift2,2,0.9,14,8229,8800,33.948019801980195,4552.474520236747,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift2,4,0.8,14,1649,1764,6.802805280528053,911.9401572145374,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift2,4,0.9,14,2058,2201,8.49009900990099,1138.1186300591867,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift2,6,0.8,14,733,784,3.023927392739274,405.3067365397944,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift2,6,0.9,14,915,979,3.7747524752475248,505.8305022485274,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift2,2,0.8,28,7352,7862,30.33003300330033,4067.151924384145,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift2,2,0.9,28,9073,9702,37.429867986798676,5019.660153125607,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift2,4,0.8,28,1838,1966,7.582508250825082,1016.7879810960362,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift2,4,0.9,28,2269,2427,9.36056105610561,1254.9150382814018,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift2,6,0.8,28,817,874,3.3704620462046204,451.90576937601605,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,1212,L5_shift2,6,0.9,28,1009,1079,4.162541254125412,557.7400170139564,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,5,1268,1212,L20_shift0,2,0.8,1,3469,3630,14.311056105610561,2202.412419133191,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,5,1268,1212,L20_shift0,2,0.9,1,4644,4859,19.15841584158416,2948.4053555220476,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,5,1268,1212,L20_shift0,4,0.8,1,868,909,3.580858085808581,550.6031047832978,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,5,1268,1212,L20_shift0,4,0.9,1,1161,1215,4.78960396039604,737.1013388805119,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,5,1268,1212,L20_shift0,6,0.8,1,386,404,1.5924092409240924,244.7124910147991,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,5,1268,1212,L20_shift0,6,0.9,1,516,540,2.128712871287129,327.60059505800535,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,5,1268,1212,L20_shift0,2,0.8,7,5513,5768,22.743399339933994,3499.98472319576,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,5,1268,1212,L20_shift0,2,0.9,7,6972,7295,28.762376237623762,4426.243863383795,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,5,1268,1212,L20_shift0,4,0.8,7,1379,1443,5.688943894389439,874.99618079894,2.690109527158867,True
