day,event_contribution_bp,control_contribution_bp,difference_contribution_bp,symbol,horizon,view
2016-06-24,6.50222450598,13.8034935234,-7.30126901747,000852.SH,1,SIGNED
2016-06-27,0,-2.08841824475,2.08841824475,000852.SH,1,SIGNED
2016-06-28,-2.4940445628,2.35400241927,-4.84804698208,000852.SH,1,SIGNED
2016-06-29,-0.627534105007,0,-0.627534105007,000852.SH,1,SIGNED
2016-06-30,0,0.885762111492,-0.885762111492,000852.SH,1,SIGNED
2016-07-01,0,28.1133525414,-28.1133525414,000852.SH,1,SIGNED
2016-07-04,0,-32.2853572819,32.2853572819,000852.SH,1,SIGNED
2016-07-05,1.8311102781,3.91331714932,-2.08220687122,000852.SH,1,SIGNED
2016-07-06,-4.6093357152,0,-4.6093357152,000852.SH,1,SIGNED
2016-07-07,-3.3678698429,0,-3.3678698429,000852.SH,1,SIGNED
2016-07-08,-0.932532548371,0,-0.932532548371,000852.SH,1,SIGNED
2016-07-11,-2.45578795259,0,-2.45578795259,000852.SH,1,SIGNED
2016-07-12,0,-30.2564148685,30.2564148685,000852.SH,1,SIGNED
2016-07-13,7.95149845291,10.3936348343,-2.44213638144,000852.SH,1,SIGNED
2016-07-14,0.434840141946,0,0.434840141946,000852.SH,1,SIGNED
2016-07-15,0.0956368344033,0,0.0956368344033,000852.SH,1,SIGNED
2016-07-18,2.06132999991,-1.71263690527,3.77396690518,000852.SH,1,SIGNED
2016-07-19,0,0.613070168027,-0.613070168027,000852.SH,1,SIGNED
2016-07-20,0,0,0,000852.SH,1,SIGNED
2016-07-21,0,0.222977546376,-0.222977546376,000852.SH,1,SIGNED
2016-07-22,4.00902060007,5.19438266977,-1.18536206971,000852.SH,1,SIGNED
2016-07-25,1.31660410335,0,1.31660410335,000852.SH,1,SIGNED
2016-07-26,0,0,0,000852.SH,1,SIGNED
2016-07-27,-10.8191217043,-1.37550752135,-9.44361418295,000852.SH,1,SIGNED
2016-07-28,0.884713853524,9.17296692145,-8.28825306793,000852.SH,1,SIGNED
2016-07-29,0,0,0,000852.SH,1,SIGNED
2016-08-01,-2.02796817303,18.579724215,-20.6076923881,000852.SH,1,SIGNED
2016-08-02,0,0,0,000852.SH,1,SIGNED
2016-08-03,0,0,0,000852.SH,1,SIGNED
2016-08-04,0,0,0,000852.SH,1,SIGNED
2016-08-05,-1.12521735106,-0.704424437533,-0.420792913529,000852.SH,1,SIGNED
2016-08-08,0,0,0,000852.SH,1,SIGNED
2016-08-09,1.47991639838,4.34213545968,-2.8622190613,000852.SH,1,SIGNED
2016-08-10,0.926681879824,0,0.926681879824,000852.SH,1,SIGNED
2016-08-11,0,1.38843342105,-1.38843342105,000852.SH,1,SIGNED
2016-08-12,0,-3.40964380797,3.40964380797,000852.SH,1,SIGNED
2016-08-15,0,0,0,000852.SH,1,SIGNED
2016-08-16,0,0,0,000852.SH,1,SIGNED
2016-08-17,0,0,0,000852.SH,1,SIGNED
2016-08-18,0,0,0,000852.SH,1,SIGNED
2016-08-19,-4.9443649036,-1.87244524889,-3.0719196547,000852.SH,1,SIGNED
2016-08-22,0.58200883881,3.86880933124,-3.28680049243,000852.SH,1,SIGNED
2016-08-23,2.2649269066,6.93116911201,-4.66624220541,000852.SH,1,SIGNED
2016-08-24,0.387726272387,0,0.387726272387,000852.SH,1,SIGNED
2016-08-25,0.76468670919,0,0.76468670919,000852.SH,1,SIGNED
2016-08-26,0,0,0,000852.SH,1,SIGNED
2016-08-29,2.50428461942,-2.37874715312,4.88303177254,000852.SH,1,SIGNED
2016-08-30,0,1.74595337441,-1.74595337441,000852.SH,1,SIGNED
2016-08-31,-3.10718402555,3.04028941309,-6.14747343865,000852.SH,1,SIGNED
2016-09-01,0,0,0,000852.SH,1,SIGNED
2016-09-02,-4.0118526755,-8.23688525563,4.22503258014,000852.SH,1,SIGNED
2016-09-05,-0.817842256695,0.713225585365,-1.53106784206,000852.SH,1,SIGNED
2016-09-06,0,14.0438000474,-14.0438000474,000852.SH,1,SIGNED
2016-09-07,0,-4.42269127516,4.42269127516,000852.SH,1,SIGNED
2016-09-08,0.2245108129,1.98365027347,-1.75913946057,000852.SH,1,SIGNED
2016-09-09,0,-4.5491578518,4.5491578518,000852.SH,1,SIGNED
2016-09-12,-4.39373230471,1.59206069084,-5.98579299555,000852.SH,1,SIGNED
2016-09-13,-3.42148427794,0,-3.42148427794,000852.SH,1,SIGNED
2016-09-14,-0.464165546705,7.48355109115,-7.94771663786,000852.SH,1,SIGNED
2016-09-19,0,0,0,000852.SH,1,SIGNED
2016-09-20,-2.36456441559,-0.124490236526,-2.24007417906,000852.SH,1,SIGNED
2016-09-21,0,0,0,000852.SH,1,SIGNED
2016-09-22,0,0,0,000852.SH,1,SIGNED
2016-09-23,0,0,0,000852.SH,1,SIGNED
2016-09-26,0.81721341565,0.90383978141,-0.0866263657603,000852.SH,1,SIGNED
2016-09-27,0,0,0,000852.SH,1,SIGNED
2016-09-28,-0.826649915003,1.06964511631,-1.89629503131,000852.SH,1,SIGNED
2016-09-29,0,0,0,000852.SH,1,SIGNED
2016-09-30,0,0,0,000852.SH,1,SIGNED
2016-10-10,0,0,0,000852.SH,1,SIGNED
2016-10-11,0,0,0,000852.SH,1,SIGNED
2016-10-12,0,0,0,000852.SH,1,SIGNED
2016-10-13,0,0,0,000852.SH,1,SIGNED
2016-10-14,1.73856765937,2.42178346517,-0.683215805797,000852.SH,1,SIGNED
2016-10-17,0,-11.1918401282,11.1918401282,000852.SH,1,SIGNED
2016-10-18,0,-4.13815081527,4.13815081527,000852.SH,1,SIGNED
2016-10-19,0,7.52299034327,-7.52299034327,000852.SH,1,SIGNED
2016-10-20,-2.02169107681,0,-2.02169107681,000852.SH,1,SIGNED
2016-10-21,0,-0.859942210052,0.859942210052,000852.SH,1,SIGNED
2016-10-24,0.477121848051,2.14182077543,-1.66469892738,000852.SH,1,SIGNED
2016-10-25,0,0,0,000852.SH,1,SIGNED
2016-10-26,0.936434005832,-0.260198396754,1.19663240259,000852.SH,1,SIGNED
2016-10-27,0,0,0,000852.SH,1,SIGNED
2016-10-28,0,0,0,000852.SH,1,SIGNED
2016-10-31,3.22357267212,4.47592891952,-1.2523562474,000852.SH,1,SIGNED
2016-11-01,0,0,0,000852.SH,1,SIGNED
2016-11-02,-1.02322330831,4.12805823647,-5.15128154478,000852.SH,1,SIGNED
2016-11-03,0,3.46803505033,-3.46803505033,000852.SH,1,SIGNED
2016-11-04,-3.11607564231,1.8219612194,-4.93803686171,000852.SH,1,SIGNED
2016-11-07,0,0,0,000852.SH,1,SIGNED
2016-11-08,0,1.70242273909,-1.70242273909,000852.SH,1,SIGNED
2016-11-09,3.056099319,5.0833526578,-2.0272533388,000852.SH,1,SIGNED
2016-11-10,0,0,0,000852.SH,1,SIGNED
2016-11-11,0,2.80479793931,-2.80479793931,000852.SH,1,SIGNED
2016-11-14,1.38952384062,1.59094239175,-0.201418551126,000852.SH,1,SIGNED
2016-11-15,4.04288818718,0,4.04288818718,000852.SH,1,SIGNED
2016-11-16,0,0,0,000852.SH,1,SIGNED
2016-11-17,-0.400657506822,-3.44104648152,3.0403889747,000852.SH,1,SIGNED
2016-11-18,0,0,0,000852.SH,1,SIGNED
2016-11-21,0,0.738554847125,-0.738554847125,000852.SH,1,SIGNED
2016-11-22,0,2.53448843399,-2.53448843399,000852.SH,1,SIGNED
2016-11-23,2.08611948346,8.99954724147,-6.91342775801,000852.SH,1,SIGNED
2016-11-24,0,0.503536228287,-0.503536228287,000852.SH,1,SIGNED
2016-11-25,0,0,0,000852.SH,1,SIGNED
2016-11-28,-1.72866272111,0.392814433877,-2.12147715499,000852.SH,1,SIGNED
2016-11-29,0,-0.806108124161,0.806108124161,000852.SH,1,SIGNED
2016-11-30,0,1.85284048405,-1.85284048405,000852.SH,1,SIGNED
2016-12-01,0,0,0,000852.SH,1,SIGNED
2016-12-02,0,0,0,000852.SH,1,SIGNED
2016-12-05,4.76420442902,1.30364230012,3.4605621289,000852.SH,1,SIGNED
2016-12-06,0,-0.968789801009,0.968789801009,000852.SH,1,SIGNED
2016-12-07,0,-0.093410775286,0.093410775286,000852.SH,1,SIGNED
2016-12-08,0,3.75640660428,-3.75640660428,000852.SH,1,SIGNED
2016-12-09,0,0,0,000852.SH,1,SIGNED
2016-12-12,0,2.13769573915,-2.13769573915,000852.SH,1,SIGNED
2016-12-13,-0.859127859469,5.00469633592,-5.86382419539,000852.SH,1,SIGNED
2016-12-14,1.0461635993,1.93752522657,-0.891361627276,000852.SH,1,SIGNED
2016-12-15,11.3171024919,0,11.3171024919,000852.SH,1,SIGNED
2016-12-16,0.380425429882,0,0.380425429882,000852.SH,1,SIGNED
2016-12-19,0.438968326032,0,0.438968326032,000852.SH,1,SIGNED
2016-12-20,0,2.07374694337,-2.07374694337,000852.SH,1,SIGNED
2016-12-21,0.911583186162,2.22422911427,-1.31264592811,000852.SH,1,SIGNED
2016-12-22,1.272173442,0,1.272173442,000852.SH,1,SIGNED
2016-12-23,0.03910869267,1.32990746516,-1.29079877249,000852.SH,1,SIGNED
2016-12-26,2.85160909894,0,2.85160909894,000852.SH,1,SIGNED
2016-12-27,-0.166223044954,0,-0.166223044954,000852.SH,1,SIGNED
2016-12-28,0,0,0,000852.SH,1,SIGNED
2016-12-29,0,2.87422926093,-2.87422926093,000852.SH,1,SIGNED
2016-12-30,0,0,0,000852.SH,1,SIGNED
2017-01-03,0,0,0,000852.SH,1,SIGNED
2017-01-04,0,0,0,000852.SH,1,SIGNED
2017-01-05,0,0,0,000852.SH,1,SIGNED
2017-01-06,0,0,0,000852.SH,1,SIGNED
2017-01-09,2.77008291164,-1.16452303359,3.93460594522,000852.SH,1,SIGNED
2017-01-10,0,0,0,000852.SH,1,SIGNED
2017-01-11,0,0,0,000852.SH,1,SIGNED
2017-01-12,0,0,0,000852.SH,1,SIGNED
2017-01-13,10.7794245305,-1.4529985966,12.2324231271,000852.SH,1,SIGNED
2017-01-16,5.79687403336,0,5.79687403336,000852.SH,1,SIGNED
2017-01-17,-12.1563301848,0,-12.1563301848,000852.SH,1,SIGNED
2017-01-18,0,-0.499469347982,0.499469347982,000852.SH,1,SIGNED
2017-01-19,0,0,0,000852.SH,1,SIGNED
2017-01-20,0,0,0,000852.SH,1,SIGNED
2017-01-23,0,0,0,000852.SH,1,SIGNED
2017-01-24,-0.55337346355,-0.573829314745,0.0204558511959,000852.SH,1,SIGNED
2017-01-25,0,0,0,000852.SH,1,SIGNED
2017-01-26,0,0,0,000852.SH,1,SIGNED
2017-02-03,0.0509592402874,0.856203077516,-0.805243837228,000852.SH,1,SIGNED
2017-02-06,0,0,0,000852.SH,1,SIGNED
2017-02-07,-1.06055103488,0.582932106753,-1.64348314163,000852.SH,1,SIGNED
2017-02-08,0,0,0,000852.SH,1,SIGNED
2017-02-09,0,0,0,000852.SH,1,SIGNED
2017-02-10,0.56581163779,1.4309150635,-0.865103425706,000852.SH,1,SIGNED
2017-02-13,0,0,0,000852.SH,1,SIGNED
2017-02-14,0.0791914434457,3.35857785842,-3.27938641497,000852.SH,1,SIGNED
2017-02-15,0.743663639898,0,0.743663639898,000852.SH,1,SIGNED
2017-02-16,0,0,0,000852.SH,1,SIGNED
2017-02-17,0,0,0,000852.SH,1,SIGNED
2017-02-20,0,0,0,000852.SH,1,SIGNED
2017-02-21,0,0,0,000852.SH,1,SIGNED
2017-02-22,0,0,0,000852.SH,1,SIGNED
2017-02-23,0,0,0,000852.SH,1,SIGNED
2017-02-24,0,0,0,000852.SH,1,SIGNED
2017-02-27,0,0,0,000852.SH,1,SIGNED
2017-02-28,0.0981311464165,0.363499452275,-0.265368305858,000852.SH,1,SIGNED
2017-03-01,0,0,0,000852.SH,1,SIGNED
2017-03-02,3.45867693383,0,3.45867693383,000852.SH,1,SIGNED
2017-03-03,0,0,0,000852.SH,1,SIGNED
2017-03-06,0,-1.42780098447,1.42780098447,000852.SH,1,SIGNED
2017-03-07,0,0,0,000852.SH,1,SIGNED
2017-03-08,0,0,0,000852.SH,1,SIGNED
2017-03-09,0.673945864569,0.879157581503,-0.205211716935,000852.SH,1,SIGNED
2017-03-10,0,0,0,000852.SH,1,SIGNED
2017-03-13,0,0,0,000852.SH,1,SIGNED
2017-03-14,0,0,0,000852.SH,1,SIGNED
2017-03-15,0,0,0,000852.SH,1,SIGNED
2017-03-16,0,0,0,000852.SH,1,SIGNED
2017-03-17,0,0,0,000852.SH,1,SIGNED
2017-03-20,1.83971182311,2.86706208421,-1.0273502611,000852.SH,1,SIGNED
2017-03-21,0,0,0,000852.SH,1,SIGNED
2017-03-22,0,0,0,000852.SH,1,SIGNED
2017-03-23,0,0,0,000852.SH,1,SIGNED
2017-03-24,-2.44736345856,1.72547315267,-4.17283661124,000852.SH,1,SIGNED
2017-03-27,0,0,0,000852.SH,1,SIGNED
2017-03-28,0,0,0,000852.SH,1,SIGNED
2017-03-29,-0.754001394188,0.988897612179,-1.74289900637,000852.SH,1,SIGNED
2017-03-30,0.66086789403,0,0.66086789403,000852.SH,1,SIGNED
2017-03-31,0,0.953063011534,-0.953063011534,000852.SH,1,SIGNED
2017-04-05,0,0,0,000852.SH,1,SIGNED
2017-04-06,0,0,0,000852.SH,1,SIGNED
2017-04-07,0,0,0,000852.SH,1,SIGNED
2017-04-10,0,0,0,000852.SH,1,SIGNED
2017-04-11,0.808698126181,1.08497999996,-0.276281873783,000852.SH,1,SIGNED
2017-04-12,0,0,0,000852.SH,1,SIGNED
2017-04-13,0,-6.43831443018,6.43831443018,000852.SH,1,SIGNED
2017-04-14,0,0,0,000852.SH,1,SIGNED
2017-04-17,6.3069921098,2.28243634301,4.02455576679,000852.SH,1,SIGNED
2017-04-18,1.67591548587,0,1.67591548587,000852.SH,1,SIGNED
2017-04-19,1.73247909606,3.16335795618,-1.43087886012,000852.SH,1,SIGNED
2017-04-20,3.39818987481,0,3.39818987481,000852.SH,1,SIGNED
2017-04-21,-1.27467901464,-0.052241270271,-1.22243774437,000852.SH,1,SIGNED
2017-04-24,7.47145176255,3.66513478569,3.80631697685,000852.SH,1,SIGNED
2017-04-25,6.6968021945,0,6.6968021945,000852.SH,1,SIGNED
2017-04-26,0,0,0,000852.SH,1,SIGNED
2017-04-27,11.8651747049,10.8422004492,1.02297425571,000852.SH,1,SIGNED
2017-04-28,0,0,0,000852.SH,1,SIGNED
2017-05-02,0,0,0,000852.SH,1,SIGNED
2017-05-03,2.40831845668,4.52070891152,-2.11239045484,000852.SH,1,SIGNED
2017-05-04,0,0,0,000852.SH,1,SIGNED
2017-05-05,-1.19101559869,0.107300082273,-1.29831568096,000852.SH,1,SIGNED
2017-05-08,2.31153418201,4.77190178891,-2.4603676069,000852.SH,1,SIGNED
2017-05-09,4.19905782066,0,4.19905782066,000852.SH,1,SIGNED
2017-05-10,0,0,0,000852.SH,1,SIGNED
2017-05-11,6.45120236204,1.34581049374,5.1053918683,000852.SH,1,SIGNED
2017-05-12,-10.2346028419,0,-10.2346028419,000852.SH,1,SIGNED
2017-05-15,-1.38432939677,0.258859040741,-1.64318843751,000852.SH,1,SIGNED
2017-05-16,-1.22588030653,0,-1.22588030653,000852.SH,1,SIGNED
2017-05-17,0,0,0,000852.SH,1,SIGNED
2017-05-18,0.177561070686,-0.499360627125,0.67692169781,000852.SH,1,SIGNED
2017-05-19,0,0,0,000852.SH,1,SIGNED
2017-05-22,0,3.44895132581,-3.44895132581,000852.SH,1,SIGNED
2017-05-23,1.18948397636,6.77049482925,-5.58101085289,000852.SH,1,SIGNED
2017-05-24,1.68544607515,0,1.68544607515,000852.SH,1,SIGNED
2017-05-25,0,0,0,000852.SH,1,SIGNED
2017-05-26,0,0,0,000852.SH,1,SIGNED
2017-05-31,0,0,0,000852.SH,1,SIGNED
2017-06-01,0,0,0,000852.SH,1,SIGNED
2017-06-02,2.01421499661,4.86484846246,-2.85063346585,000852.SH,1,SIGNED
2017-06-05,0,0,0,000852.SH,1,SIGNED
2017-06-06,0,0,0,000852.SH,1,SIGNED
2017-06-07,0,0,0,000852.SH,1,SIGNED
2017-06-08,0,0,0,000852.SH,1,SIGNED
2017-06-09,-1.10565426103,2.61107268517,-3.7167269462,000852.SH,1,SIGNED
2017-06-12,0,0,0,000852.SH,1,SIGNED
2017-06-13,0,-1.86593823665,1.86593823665,000852.SH,1,SIGNED
2017-06-14,0,0,0,000852.SH,1,SIGNED
2017-06-15,0,0,0,000852.SH,1,SIGNED
2017-06-16,0,0,0,000852.SH,1,SIGNED
2017-06-19,0,0,0,000852.SH,1,SIGNED
2017-06-20,0,0,0,000852.SH,1,SIGNED
2017-06-21,2.4769084089,2.14424286802,0.332665540889,000852.SH,1,SIGNED
2017-06-22,0,0,0,000852.SH,1,SIGNED
2017-06-23,0,0,0,000852.SH,1,SIGNED
2017-06-26,0,5.83630655162,-5.83630655162,000852.SH,1,SIGNED
2017-06-27,0,7.98223894255,-7.98223894255,000852.SH,1,SIGNED
2017-06-28,0.539570422964,0.292257076398,0.247313346566,000852.SH,1,SIGNED
2017-06-29,0,0,0,000852.SH,1,SIGNED
2017-06-30,0,0,0,000852.SH,1,SIGNED
2017-07-03,0,0,0,000852.SH,1,SIGNED
2017-07-04,0,0,0,000852.SH,1,SIGNED
2017-07-05,0.586873117551,1.91608230119,-1.32920918363,000852.SH,1,SIGNED
2017-07-06,2.03841395354,5.37873837229,-3.34032441876,000852.SH,1,SIGNED
2017-07-07,0,0,0,000852.SH,1,SIGNED
2017-07-10,0.944550120992,1.04352886869,-0.0989787476972,000852.SH,1,SIGNED
2017-07-11,1.9664075841,-0.0553117359756,2.02171932008,000852.SH,1,SIGNED
2017-07-12,-3.72543006826,2.95671769279,-6.68214776106,000852.SH,1,SIGNED
2017-07-13,0,0,0,000852.SH,1,SIGNED
2017-07-14,0,0,0,000852.SH,1,SIGNED
2017-07-17,-3.72073530026,3.98625801806,-7.70699331832,000852.SH,1,SIGNED
2017-07-18,3.8027502121,0,3.8027502121,000852.SH,1,SIGNED
2017-07-19,0,0,0,000852.SH,1,SIGNED
2017-07-20,0,0,0,000852.SH,1,SIGNED
2017-07-21,0,0,0,000852.SH,1,SIGNED
2017-07-24,0,0,0,000852.SH,1,SIGNED
2017-07-25,-1.30896040082,0.574144939216,-1.88310534004,000852.SH,1,SIGNED
2017-07-26,0,0,0,000852.SH,1,SIGNED
2017-07-27,0,0,0,000852.SH,1,SIGNED
2017-07-28,-3.059790551,0.440774221242,-3.50056477224,000852.SH,1,SIGNED
2017-07-31,3.09010889858,0,3.09010889858,000852.SH,1,SIGNED
2017-08-01,0.661066942702,4.28802149648,-3.62695455378,000852.SH,1,SIGNED
2017-08-02,0,0,0,000852.SH,1,SIGNED
2017-08-03,0,-0.87687399174,0.87687399174,000852.SH,1,SIGNED
2017-08-04,0,0,0,000852.SH,1,SIGNED
2017-08-07,0,0,0,000852.SH,1,SIGNED
2017-08-08,0,7.66303082619,-7.66303082619,000852.SH,1,SIGNED
2017-08-09,-1.29802107503,0,-1.29802107503,000852.SH,1,SIGNED
2017-08-10,5.55948209226,0,5.55948209226,000852.SH,1,SIGNED
2017-08-11,2.74304582215,0,2.74304582215,000852.SH,1,SIGNED
2017-08-14,0,0,0,000852.SH,1,SIGNED
2017-08-15,0,0,0,000852.SH,1,SIGNED
2017-08-16,0,0,0,000852.SH,1,SIGNED
2017-08-17,0,0,0,000852.SH,1,SIGNED
2017-08-18,2.79629469221,4.71452870773,-1.91823401552,000852.SH,1,SIGNED
2017-08-21,0,0,0,000852.SH,1,SIGNED
2017-08-22,-0.832983188319,-0.054801165658,-0.778182022661,000852.SH,1,SIGNED
2017-08-23,0,0,0,000852.SH,1,SIGNED
2017-08-24,0,0,0,000852.SH,1,SIGNED
2017-08-25,0,0,0,000852.SH,1,SIGNED
2017-08-28,0.776750304091,0.78761610334,-0.0108657992491,000852.SH,1,SIGNED
2017-08-29,0,0,0,000852.SH,1,SIGNED
2017-08-30,0,0,0,000852.SH,1,SIGNED
2017-08-31,0,0,0,000852.SH,1,SIGNED
2017-09-01,0,0,0,000852.SH,1,SIGNED
2017-09-04,0,0,0,000852.SH,1,SIGNED
2017-09-05,0,0,0,000852.SH,1,SIGNED
2017-09-06,0,0,0,000852.SH,1,SIGNED
2017-09-07,0,0,0,000852.SH,1,SIGNED
2017-09-08,0.0212625380989,2.02043018739,-1.9991676493,000852.SH,1,SIGNED
2017-09-11,0,0,0,000852.SH,1,SIGNED
2017-09-12,0,0,0,000852.SH,1,SIGNED
2017-09-13,-0.168974418608,0.179539182515,-0.348513601122,000852.SH,1,SIGNED
2017-09-14,0,4.07404327844,-4.07404327844,000852.SH,1,SIGNED
2017-09-15,0,0,0,000852.SH,1,SIGNED
2017-09-18,0,0,0,000852.SH,1,SIGNED
2017-09-19,0,0,0,000852.SH,1,SIGNED
2017-09-20,0,0,0,000852.SH,1,SIGNED
2017-09-21,0,-1.03301903645,1.03301903645,000852.SH,1,SIGNED
2017-09-22,-0.180902352756,3.21243993551,-3.39334228827,000852.SH,1,SIGNED
2017-09-25,0,0,0,000852.SH,1,SIGNED
2017-09-26,1.29919127387,2.74904893277,-1.4498576589,000852.SH,1,SIGNED
2017-09-27,0,0,0,000852.SH,1,SIGNED
2017-09-28,2.30370816088,3.73783264189,-1.43412448101,000852.SH,1,SIGNED
2017-09-29,0,0,0,000852.SH,1,SIGNED
2017-10-09,0,0,0,000852.SH,1,SIGNED
2017-10-10,0,0,0,000852.SH,1,SIGNED
2017-10-11,0,0,0,000852.SH,1,SIGNED
2017-10-12,1.67568835745,3.35272321899,-1.67703486155,000852.SH,1,SIGNED
2017-10-13,0,0,0,000852.SH,1,SIGNED
2017-10-16,0,0,0,000852.SH,1,SIGNED
2017-10-17,0,-0.19234967877,0.19234967877,000852.SH,1,SIGNED
2017-10-18,0,5.09461863098,-5.09461863098,000852.SH,1,SIGNED
2017-10-19,-0.108829030361,-12.5398424571,12.4310134268,000852.SH,1,SIGNED
2017-10-20,0,0,0,000852.SH,1,SIGNED
2017-10-23,0,0,0,000852.SH,1,SIGNED
2017-10-24,0,0,0,000852.SH,1,SIGNED
2017-10-25,0,0,0,000852.SH,1,SIGNED
2017-10-26,0,0,0,000852.SH,1,SIGNED
2017-10-27,0,0,0,000852.SH,1,SIGNED
2017-10-30,2.80296241121,0,2.80296241121,000852.SH,1,SIGNED
2017-10-31,0,-0.131973997548,0.131973997548,000852.SH,1,SIGNED
2017-11-01,0,0,0,000852.SH,1,SIGNED
2017-11-02,0,0,0,000852.SH,1,SIGNED
2017-11-03,0,0,0,000852.SH,1,SIGNED
2017-11-06,0.940286185849,5.92854313781,-4.98825695196,000852.SH,1,SIGNED
2017-11-07,0,0,0,000852.SH,1,SIGNED
2017-11-08,0,0,0,000852.SH,1,SIGNED
2017-11-09,0,0,0,000852.SH,1,SIGNED
2017-11-10,0,0,0,000852.SH,1,SIGNED
2017-11-13,-4.51409938522,-3.39240490946,-1.12169447576,000852.SH,1,SIGNED
2017-11-14,1.67463220945,4.81506589413,-3.14043368469,000852.SH,1,SIGNED
2017-11-15,0,0,0,000852.SH,1,SIGNED
2017-11-16,0,1.93755206021,-1.93755206021,000852.SH,1,SIGNED
2017-11-17,0,0,0,000852.SH,1,SIGNED
2017-11-20,-2.78283136188,-1.29885677061,-1.48397459127,000852.SH,1,SIGNED
2017-11-21,0,0.861152233846,-0.861152233846,000852.SH,1,SIGNED
2017-11-22,0,0.859449337665,-0.859449337665,000852.SH,1,SIGNED
2017-11-23,0,0,0,000852.SH,1,SIGNED
2017-11-24,0,1.14290289318,-1.14290289318,000852.SH,1,SIGNED
2017-11-27,-0.879123826758,3.78437627245,-4.66350009921,000852.SH,1,SIGNED
2017-11-28,1.84689387972,0,1.84689387972,000852.SH,1,SIGNED
2017-11-29,2.85193057363,2.04594350585,0.805987067781,000852.SH,1,SIGNED
2017-11-30,0.533479048346,0,0.533479048346,000852.SH,1,SIGNED
2017-12-01,-2.0280044658,0,-2.0280044658,000852.SH,1,SIGNED
2017-12-04,1.37874770965,3.19976699347,-1.82101928382,000852.SH,1,SIGNED
2017-12-05,0,0,0,000852.SH,1,SIGNED
2017-12-06,1.85272572698,12.3056628041,-10.4529370771,000852.SH,1,SIGNED
2017-12-07,0,0,0,000852.SH,1,SIGNED
2017-12-08,0,0,0,000852.SH,1,SIGNED
2017-12-11,0,0,0,000852.SH,1,SIGNED
2017-12-12,0,0,0,000852.SH,1,SIGNED
2017-12-13,1.87842200115,2.24498461455,-0.366562613406,000852.SH,1,SIGNED
2017-12-14,0,0,0,000852.SH,1,SIGNED
2017-12-15,0,0,0,000852.SH,1,SIGNED
2017-12-18,0,0,0,000852.SH,1,SIGNED
2017-12-19,0,0,0,000852.SH,1,SIGNED
2017-12-20,0,0,0,000852.SH,1,SIGNED
2017-12-21,0,0,0,000852.SH,1,SIGNED
2017-12-22,-5.04829510687,0,-5.04829510687,000852.SH,1,SIGNED
2017-12-25,0,-3.0420724511,3.0420724511,000852.SH,1,SIGNED
2017-12-26,1.85720526253,3.81991221378,-1.96270695125,000852.SH,1,SIGNED
2017-12-27,1.65511159949,2.61377762967,-0.958666030182,000852.SH,1,SIGNED
2017-12-28,0,0,0,000852.SH,1,SIGNED
2017-12-29,0,0,0,000852.SH,1,SIGNED
2018-01-02,0,0,0,000852.SH,1,SIGNED
2018-01-03,0,0,0,000852.SH,1,SIGNED
2018-01-04,0,0,0,000852.SH,1,SIGNED
2018-01-05,0,0,0,000852.SH,1,SIGNED
2018-01-08,1.2704609523,1.28231357653,-0.0118526242341,000852.SH,1,SIGNED
2018-01-09,0,0,0,000852.SH,1,SIGNED
2018-01-10,0,1.88771975541,-1.88771975541,000852.SH,1,SIGNED
2018-01-11,0,-1.53814844584,1.53814844584,000852.SH,1,SIGNED
2018-01-12,0,5.80908785423,-5.80908785423,000852.SH,1,SIGNED
2018-01-15,0,0,0,000852.SH,1,SIGNED
2018-01-16,0.457536142736,0.734401274762,-0.276865132026,000852.SH,1,SIGNED
2018-01-17,3.80920950629,0,3.80920950629,000852.SH,1,SIGNED
2018-01-18,-0.649555934378,0.828561200761,-1.47811713514,000852.SH,1,SIGNED
2018-01-19,0,0,0,000852.SH,1,SIGNED
2018-01-22,0,-0.124808067551,0.124808067551,000852.SH,1,SIGNED
2018-01-23,0,0.476276703031,-0.476276703031,000852.SH,1,SIGNED
2018-01-24,0,3.52435135708,-3.52435135708,000852.SH,1,SIGNED
2018-01-25,0,-1.75575227899,1.75575227899,000852.SH,1,SIGNED
2018-01-26,0.118092363298,1.97456516412,-1.85647280082,000852.SH,1,SIGNED
2018-01-29,1.13439120242,3.21418795809,-2.07979675567,000852.SH,1,SIGNED
2018-01-30,0,0,0,000852.SH,1,SIGNED
2018-01-31,0.829330596936,1.36573271981,-0.536402122871,000852.SH,1,SIGNED
2018-02-01,3.39174218481,0,3.39174218481,000852.SH,1,SIGNED
2018-02-02,0.95450520528,0,0.95450520528,000852.SH,1,SIGNED
2018-02-05,0,0,0,000852.SH,1,SIGNED
2018-02-06,-8.16986273429,32.2987355704,-40.4685983047,000852.SH,1,SIGNED
2018-02-07,-0.0144830739594,0,-0.0144830739594,000852.SH,1,SIGNED
2018-02-08,0,0,0,000852.SH,1,SIGNED
2018-02-09,3.47529598842,3.50129898841,-0.0260029999888,000852.SH,1,SIGNED
2018-02-12,0,0,0,000852.SH,1,SIGNED
2018-02-13,0,1.50364785572,-1.50364785572,000852.SH,1,SIGNED
2018-02-14,0.0672188432572,0.900829735238,-0.833610891981,000852.SH,1,SIGNED
2018-02-22,0,0,0,000852.SH,1,SIGNED
2018-02-23,5.11801685127,4.08061972032,1.03739713095,000852.SH,1,SIGNED
2018-02-26,3.78842828808,0,3.78842828808,000852.SH,1,SIGNED
